gene,detected_cells,detection_fraction,total_expression,mean_expression
SH3KBP1,224,0.06629180230837525,171.30064823813908,0.05069566387633592
PIGR,224,0.06629180230837525,178.19470466749289,0.0527359291706105
SLC25A28,224,0.06629180230837525,121.78018927913512,0.03604030461057565
LSMEM1,224,0.06629180230837525,156.61796467610625,0.046350389072538106
SETBP1,224,0.06629180230837525,149.54881098095976,0.04425830452233198
VPS33A,224,0.06629180230837525,133.90764094517638,0.039629369915707716
USP19,223,0.06599585676235573,131.15969474311248,0.03881612747650562
RALGAPA2,223,0.06599585676235573,128.0295946915754,0.037889788307657706
STING1,223,0.06599585676235573,137.31236159992733,0.04063698182892197
NCOA5,223,0.06599585676235573,131.76977067178728,0.03899667673033066
XPO5,223,0.06599585676235573,135.4475180279975,0.040085089679786176
SRC,223,0.06599585676235573,124.45211152674291,0.03683104809906567
ABITRAM,223,0.06599585676235573,125.93894357701085,0.03727106942202156
TLCD3A,223,0.06599585676235573,139.98620190333884,0.04142829295748412
EHBP1,223,0.06599585676235573,122.77167892016818,0.03633373155376389
RDH10,223,0.06599585676235573,142.93612572779847,0.04230130977442985
ZUP1,223,0.06599585676235573,143.17771576556333,0.042372807270069056
ZNF500,223,0.06599585676235573,134.82850133380646,0.0399018944462286
CDK8,223,0.06599585676235573,137.60663220631938,0.04072406990420816
TET2,223,0.06599585676235573,139.2561750293649,0.04121224475565697
RBKS,223,0.06599585676235573,146.94519261039554,0.04348777526202886
PIR,223,0.06599585676235573,132.28372311856964,0.03914877866782174
PRMT9,223,0.06599585676235573,144.7359306008372,0.04283395401030991
LIN7A,223,0.06599585676235573,157.48172454376765,0.046606014958202914
AC104695.3,223,0.06599585676235573,152.75171930780655,0.04520619097597116
TNKS,223,0.06599585676235573,139.0311983736115,0.04114566391642838
PEX1,223,0.06599585676235573,133.00592968259284,0.03936251248375047
LBR,222,0.0656999112163362,129.86109647438767,0.038431813102807834
AC015912.3,222,0.0656999112163362,145.76844642158113,0.04313952246865378
MITF,222,0.0656999112163362,152.26751125334064,0.04506289175890519
MRE11,222,0.0656999112163362,132.11380352163644,0.03909849171992792
ZNF385D,222,0.0656999112163362,195.98684048855287,0.05800143252102778
VANGL1,222,0.0656999112163362,122.4018548288605,0.036224283761130655
CRLF3,222,0.0656999112163362,130.60579764625456,0.03865220409773736
CPPED1,222,0.0656999112163362,116.95886441688131,0.0346134549916784
PARP3,222,0.0656999112163362,132.4059505881409,0.03918495134304259
LINC01006,222,0.0656999112163362,127.79151113767946,0.037819328540301705
SREBF2-AS1,221,0.06540396567031666,156.9789370973202,0.04645721725283226
THBS3,221,0.06540396567031666,140.358384836973,0.04153843883899763
GDAP1,221,0.06540396567031666,159.65984154551683,0.04725061898358
HIVEP1,221,0.06540396567031666,127.15147598269067,0.03762991298688685
COL16A1,221,0.06540396567031666,141.26728895355546,0.04180742496405903
NR6A1,221,0.06540396567031666,156.8982082628162,0.04643332591382546
ACOX2,221,0.06540396567031666,139.3068412710751,0.04122723920422465
FAM160A1,221,0.06540396567031666,143.07210933463472,0.042341553517204714
HYLS1,221,0.06540396567031666,137.23145492112002,0.04061303785768571
NT5DC2,221,0.06540396567031666,138.64407298982232,0.04103109588334487
CSTF2,221,0.06540396567031666,128.9029777426655,0.03814826213159678
MLYCD,221,0.06540396567031666,136.0179441972867,0.0402539047639203
NES,221,0.06540396567031666,160.6665804694464,0.047548558884121454
PITPNM1,221,0.06540396567031666,129.9706413992944,0.038464232435423025
PIGO,220,0.06510802012429713,134.83189145273514,0.039902897736826023
CCHCR1,220,0.06510802012429713,132.830990463157,0.039310740000934305
ZNF346,220,0.06510802012429713,134.02488622032143,0.03966406813267873
ZNF92,220,0.06510802012429713,137.4263781684131,0.04067072452453776
CARD8,220,0.06510802012429713,133.38811841596072,0.03947561953712954
RBM19,220,0.06510802012429713,135.79827269755785,0.04018889396198812
AL391832.2,220,0.06510802012429713,141.55220667309177,0.041891745094137844
RSKR,220,0.06510802012429713,150.41595981623558,0.04451493335786789
NAB1,220,0.06510802012429713,124.78129740391977,0.036928469193228695
NAGLU,220,0.06510802012429713,124.3694343430864,0.03680658015480509
EZH1,220,0.06510802012429713,138.2460404712103,0.04091329993229071
NREP,220,0.06510802012429713,139.15817798785883,0.04118324296770016
ESS2,220,0.06510802012429713,131.49185906721712,0.03891443002877097
SS18L1,220,0.06510802012429713,133.73277619473902,0.03957761947165996
SEMA4C,220,0.06510802012429713,139.52023366868352,0.041290391733851295
FAM220A,220,0.06510802012429713,119.7422423316299,0.035437183288437375
KIF1A,220,0.06510802012429713,275.65087359283314,0.08157764829619212
GSTCD,220,0.06510802012429713,140.50538834210002,0.041581943871589234
ZNF700,220,0.06510802012429713,132.71080417713878,0.03927517140489458
ZNF623,220,0.06510802012429713,131.86959091567854,0.03902621808691286
ZDHHC1,220,0.06510802012429713,131.52209125862842,0.03892337711116556
DCBLD2,219,0.0648120745782776,142.53310293555793,0.04218203697412191
GMDS-DT,219,0.0648120745782776,137.4856983817017,0.04068828007744945
LRRC40,219,0.0648120745782776,128.21859759641714,0.03794572287553038
STARD13,219,0.0648120745782776,134.0491045384361,0.03967123543605685
AMIGO2,219,0.0648120745782776,136.1727516349003,0.04029971933557274
ZP3,219,0.0648120745782776,129.33210652982234,0.03827526088482461
PPARD,219,0.0648120745782776,121.66341895737187,0.03600574695394255
INPP5F,219,0.0648120745782776,159.3067089656906,0.047146110969426044
DNAJC3-DT,219,0.0648120745782776,138.59904696501272,0.04101777063184751
ZNF529,219,0.0648120745782776,132.14463728872497,0.039107616835964774
CIBAR1,219,0.0648120745782776,120.95444916886217,0.03579593050277069
GTPBP10,219,0.0648120745782776,138.18989508115757,0.040896683954175075
NECTIN1,219,0.0648120745782776,130.84868863282284,0.03872408660338054
DCLK1,219,0.0648120745782776,159.1370899175623,0.0470959129676124
NKAIN1,219,0.0648120745782776,128.0273411621098,0.03788912138564954
ZFAND2A-DT,219,0.0648120745782776,136.17825991671006,0.04030134948704056
LIN7B,219,0.0648120745782776,123.07109415597347,0.03642234215921085
EPB41L4B,219,0.0648120745782776,125.92215067994888,0.03726609963893131
SPAG6,218,0.06451612903225806,156.6976441021106,0.04637396984377348
ARHGEF38,218,0.06451612903225806,147.46670918374932,0.04364211576908829
FUT2,218,0.06451612903225806,140.51183330705325,0.04158385123026139
TANGO2,218,0.06451612903225806,127.15909601993803,0.03763216810297071
CBLB,218,0.06451612903225806,140.63966692733686,0.04162168302081588
CAMK1,218,0.06451612903225806,134.6524454626275,0.03984979149530261
PTPN13,218,0.06451612903225806,136.83786635847977,0.0404965570756081
DNAAF5,218,0.06451612903225806,129.52058549732138,0.038331040395774306
DOLK,218,0.06451612903225806,129.46652381508102,0.03831504108170495
SLC12A8,218,0.06451612903225806,126.30584921883822,0.03737965351252981
SGSH,218,0.06451612903225806,125.20852067933863,0.03705490401874478
VDR,218,0.06451612903225806,122.56672043082865,0.03627307500172496
MPDZ,218,0.06451612903225806,131.38856500037195,0.0388838606097579
MMP14,218,0.06451612903225806,131.14104304680052,0.03881060759005638
USP6NL,218,0.06451612903225806,127.8595352894467,0.03783945998503897
MIEF2,217,0.06422018348623854,132.0036479522196,0.039065891669789764
SARS2,217,0.06422018348623854,119.8643076936815,0.03547330798865981
KTI12,217,0.06422018348623854,124.6665655688128,0.036894514817642145
PHF8,217,0.06422018348623854,119.46491155923582,0.035355108481573194
FAT1,217,0.06422018348623854,142.83731185538826,0.04227206624900511
SHQ1,217,0.06422018348623854,123.58151551372914,0.03657339908663189
PRICKLE3,217,0.06422018348623854,137.24360182671353,0.04061663268029403
ALG9,217,0.06422018348623854,124.32149284298458,0.036792392081380465
GTPBP8,217,0.06422018348623854,131.71127751018392,0.038979365939681536
ANAPC4,217,0.06422018348623854,139.323747256075,0.041232242455186446
FLJ20021,217,0.06422018348623854,150.1681317201653,0.044441589736657384
NIN,217,0.06422018348623854,129.20669344695838,0.03823814544153844
PRKCH,217,0.06422018348623854,130.8199835079483,0.038715591449525986
GCH1,217,0.06422018348623854,134.02691520051715,0.03966466860033062
ACTR8,217,0.06422018348623854,131.96146696264626,0.03905340839379883
CYB5D1,217,0.06422018348623854,134.03987462025097,0.03966850388287984
KBTBD7,217,0.06422018348623854,134.8997034647714,0.039922966399754775
MAP2K5,217,0.06422018348623854,129.50529303557454,0.03832651465983265
PIBF1,217,0.06422018348623854,126.27319976556625,0.03736999105225399
LANCL1,217,0.06422018348623854,134.65379742386372,0.03985019160220885
NOMO1,217,0.06422018348623854,133.20995159905692,0.03942289186121838
PGAP3,217,0.06422018348623854,122.94895430191075,0.03638619541340951
LMBRD2,217,0.06422018348623854,126.53432102226971,0.03744726872514641
BLOC1S3,216,0.063924237940219,124.92703635092568,0.03697159998547667
GPATCH1,216,0.063924237940219,129.70391898541533,0.03838529712501194
ZHX2,216,0.063924237940219,135.119719144946,0.03998807906035691
MUC5B,216,0.063924237940219,174.88030171659645,0.05175504637957871
HOXC11,216,0.063924237940219,125.17986323497924,0.03704642297572632
PARD6A,216,0.063924237940219,120.48118093341114,0.03565586887641644
MYO3B,216,0.063924237940219,185.48048168263423,0.054892122427533066
GFM2,216,0.063924237940219,126.80085708409243,0.03752614888549643
OBI1,216,0.063924237940219,134.13265336158997,0.03969596133814441
AP000547.3,216,0.063924237940219,118.45932840295286,0.03505751062531899
CARMIL1,216,0.063924237940219,131.2391727070117,0.03883964862592829
MAPK8IP1,216,0.063924237940219,132.23653209100138,0.03913481269340082
BMPR1A,216,0.063924237940219,121.88901508941542,0.03607251112442007
CPT1B,216,0.063924237940219,128.22985344066953,0.03794905399250356
ZNF134,216,0.063924237940219,127.90977818651284,0.03785432914664482
RAD18,216,0.063924237940219,121.51327194338076,0.03596131161390374
ZNF528,216,0.063924237940219,133.97779822914532,0.03965013265141915
AC092620.1,216,0.063924237940219,134.13026356999862,0.03969525408996704
TTLL4,215,0.06362829239419947,137.29882718435456,0.040632976378915234
MINDY3,215,0.06362829239419947,132.51024512745457,0.03921581684742662
ZNF197,215,0.06362829239419947,124.803283805671,0.03693497597089997
INTS5,215,0.06362829239419947,131.44506473222748,0.038900581453751845
FBXL16,215,0.06362829239419947,132.38845763389375,0.03917977438114642
IL17RA,215,0.06362829239419947,126.05778692174138,0.037306240580568625
PDGFC,215,0.06362829239419947,136.6590312481184,0.04044363162122474
SLC41A1,215,0.06362829239419947,127.90423710463752,0.037852689288143684
RAI2,215,0.06362829239419947,151.54649787185116,0.0448495110600329
RAB33B,215,0.06362829239419947,131.66962597881871,0.038967039354489114
GOLGA1,214,0.06333234684817994,131.11626901277702,0.038803275825030195
KRT17,214,0.06333234684817994,292.4955993788115,0.08656276986647278
RARRES1,214,0.06333234684817994,202.1780068727758,0.05983368063710441
ZNF846,214,0.06333234684817994,126.96802138205938,0.03757562041493323
CALD1,214,0.06333234684817994,237.7166277052295,0.07035117718414605
ADD3,214,0.06333234684817994,123.07312577079936,0.036422943406569805
RALY-AS1,214,0.06333234684817994,125.12882139736303,0.03703131737122315
APBB1,214,0.06333234684817994,135.97591874216755,0.04024146751765834
FAN1,214,0.06333234684817994,127.84920387637555,0.03783640244935648
ZNF227,214,0.06333234684817994,117.43046481684743,0.034753023029549406
LRP2,214,0.06333234684817994,169.2798323613541,0.05009761241827585
CTIF,214,0.06333234684817994,125.30398548020972,0.037083156401364226
CMTM4,214,0.06333234684817994,117.1795190168832,0.03467875673775768
SLC7A11,213,0.0630364013021604,159.84178903150408,0.04730446553166738
GGT6,213,0.0630364013021604,118.91219553967163,0.03519153463736953
DROSHA,213,0.0630364013021604,127.45596380643758,0.03772002480214193
NDC1,213,0.0630364013021604,120.53183357071329,0.03567085929882015
ZNF71,213,0.0630364013021604,122.61624687970158,0.03628773213367907
ACE,213,0.0630364013021604,146.83604055537717,0.0434554721975073
FAM222A,213,0.0630364013021604,131.04661488197476,0.0387826619952574
KLF11,213,0.0630364013021604,129.76208255785167,0.038402510375215054
CHAF1A,213,0.0630364013021604,115.8730217181865,0.034292104681321836
OAS3,213,0.0630364013021604,153.25485619398003,0.04535509209647234
TSHZ1,213,0.0630364013021604,151.37190602244078,0.04479784137982858
ZNF710,213,0.0630364013021604,131.31557567420379,0.038862259743771464
TNS2,213,0.0630364013021604,143.4961250016463,0.04246703906529929
CEP41,213,0.0630364013021604,127.17015729536475,0.03763544163816654
IL20,213,0.0630364013021604,173.8578525344969,0.05145245709810504
TM4SF18,212,0.06274045575614087,139.39517804241962,0.041253382078253804
ZNF213,212,0.06274045575614087,119.59615988788954,0.03539395083986077
CNBD2,212,0.06274045575614087,128.945923673069,0.03816097178841935
OTULINL,212,0.06274045575614087,159.10032794143223,0.047085033424513825
ASB16-AS1,212,0.06274045575614087,121.50825859989995,0.03595982793722993
SLC19A1,212,0.06274045575614087,118.92191474576296,0.0351944109931231
UPRT,212,0.06274045575614087,127.19652588706757,0.0376432453054358
PLCB3,212,0.06274045575614087,123.23608299000368,0.03647116986978505
TEDC1,212,0.06274045575614087,129.66324700469198,0.038373260433469066
METRNL,212,0.06274045575614087,123.07841882266892,0.03642450986169545
TNF,212,0.06274045575614087,165.5548370218532,0.04899521663860704
ZNF747,211,0.06244451021012134,127.20119885474276,0.03764462824940597
KLC4,211,0.06244451021012134,126.32520200747489,0.03738538088412988
PCOTH,211,0.06244451021012134,116.73872657488096,0.034548306177828045
STEAP4,211,0.06244451021012134,163.80986953751201,0.04847880128366736
PROSER1,211,0.06244451021012134,115.16886937087415,0.03408371393041555
MSL2,211,0.06244451021012134,133.73526958552952,0.0395783573795589
IGFLR1,211,0.06244451021012134,113.38558905229822,0.03355596006282871
FAM185A,211,0.06244451021012134,133.33978983577705,0.03946131690907874
ATRN,211,0.06244451021012134,124.37500383602298,0.03680822842143326
DDX51,211,0.06244451021012134,120.68563127940608,0.03571637504569579
MED9,211,0.06244451021012134,139.08886117185713,0.0411627289647402
HAUS3,211,0.06244451021012134,126.89608958809562,0.03755433252089246
PAIP2B,211,0.06244451021012134,122.10814069441695,0.03613736037123911
SMIM8,210,0.062148564664101805,128.09536148544782,0.037909251697380235
P2RY2,210,0.062148564664101805,115.5740229306998,0.03420361732189991
TUBB2B,210,0.062148564664101805,158.4352871219119,0.04688821755605561
THADA,210,0.062148564664101805,131.55546598609521,0.03893325421310897
ATP6V0A2,210,0.062148564664101805,127.04798449494312,0.03759928514203703
PCNX1,210,0.062148564664101805,130.9567301144515,0.03875606099865389
MAB21L4,210,0.062148564664101805,226.8868604216718,0.0671461557921491
RTBDN,210,0.062148564664101805,206.29302459719224,0.061051501804436886
ZBTB16,210,0.062148564664101805,136.44658208733802,0.0403807582383362
AKAP11,210,0.062148564664101805,113.45285476740278,0.03357586705161373
AP006623.1,210,0.062148564664101805,152.03585402672698,0.04499433383448564
PLXND1,210,0.062148564664101805,129.46958744353174,0.0383159477488996
COX18,210,0.062148564664101805,119.05397029679399,0.03523349224527789
CASKIN2,210,0.062148564664101805,131.3603937681517,0.03887552345905644
AC239799.2,210,0.062148564664101805,151.80625946502448,0.04492638634655948
NEK8,210,0.062148564664101805,138.11193493942002,0.04087361199746079
OBSCN,210,0.062148564664101805,129.0364761173417,0.03818777038098304
SRCIN1,210,0.062148564664101805,117.08565260615761,0.0346509773915826
GSTT2B,210,0.062148564664101805,139.2641444886065,0.0412146032816237
AKAP12,210,0.062148564664101805,289.71684749570016,0.08574041062317259
SBK1,210,0.062148564664101805,131.95705745541193,0.039052103419772694
WDR25,210,0.062148564664101805,127.48851839998527,0.03772965918910484
PHTF1,210,0.062148564664101805,127.04417368919049,0.03759815735104779
SPACA6,209,0.06185261911808227,118.18965228891962,0.034977701180502994
TRAF6,209,0.06185261911808227,129.87252785411414,0.03843519616872274
KIAA0895L,209,0.06185261911808227,132.61563498545843,0.0392470065064985
PLAAT1,209,0.06185261911808227,111.27378778534383,0.03293098188379515
TRIM16L,209,0.06185261911808227,138.24899726580904,0.0409141749824827
RAB26,209,0.06185261911808227,132.74282076397867,0.03928464657116859
PRRT2,209,0.06185261911808227,137.18424838043845,0.04059906729222801
CXCL12,209,0.06185261911808227,184.10085781530182,0.0544838288888138
PXDC1,209,0.06185261911808227,126.48284353983298,0.03743203419349896
TIMM23B,209,0.06185261911808227,125.5546474317804,0.03715733868948813
CTBP1-DT,209,0.06185261911808227,122.18994171612457,0.036161569019273324
ZNF785,209,0.06185261911808227,132.8849543981053,0.039326710387127935
