"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","prevalence_difference","absolute_log2FC","direction","samples_tested","samples_prevalence_25pct","samples_prevalence_50pct","minimum_sample_prevalence","mean_sample_prevalence","maximum_sample_prevalence","consistency_category","biological_review_flag","fc_score","prevalence_score","specificity_score","significance_score","consistency_score","biomarker_score","adjusted_biomarker_score","priority_rank"
8.77220267222145e-66,1.27819910649922,0.727,0.528,3.21290695072783e-61,"SYAP1",0.199,1.27819910649922,"Malignant_enriched",3,3,2,0.426183844011142,0.725293642816285,0.976315789473684,"Consistent_3_of_3","Standard_candidate",0.63909955324961,0.727,0.199,1,1,0.694974888312403,0.694974888312403,89
1.8118426479706e-84,1.02175577956207,0.725,0.364,6.63605488245711e-80,"HINT2",0.361,1.02175577956207,"Malignant_enriched",3,3,3,0.60431654676259,0.715493484116094,0.81058495821727,"Consistent_3_of_3","Standard_candidate",0.510877889781035,0.725,0.361,1,1,0.694919472445259,0.694919472445259,90
1.24308819898019e-53,0.966075376493722,0.896,0.673,4.55293483758485e-49,"ATP5F1B",0.223,0.966075376493722,"Malignant_enriched",3,3,3,0.802158273381295,0.888597545947995,0.96100278551532,"Consistent_3_of_3","Standard_candidate",0.483037688246861,0.896,0.223,1,1,0.694559422061715,0.694559422061715,91
7.06026767681519e-83,1.15402123127247,0.645,0.289,2.58589363931033e-78,"CSAD",0.356,1.15402123127247,"Malignant_enriched",3,3,3,0.557103064066852,0.63719666694441,0.778947368421053,"Consistent_3_of_3","Standard_candidate",0.577010615636235,0.645,0.356,1,1,0.694452653909059,0.694452653909059,92
1.20179397223327e-99,0.896406325038166,0.986,0.811,4.40169060270159e-95,"COX5B",0.175,0.896406325038166,"Malignant_enriched",3,3,3,0.984210526315789,0.986226658608606,0.988857938718663,"Consistent_3_of_3","Standard_candidate",0.448203162519083,0.986,0.175,1,1,0.694250790629771,0.694250790629771,93
3.29612106506274e-89,0.857666728192954,0.897,0.612,1.20723730128988e-84,"HSPD1",0.285,0.857666728192954,"Malignant_enriched",3,3,3,0.834532374100719,0.891139878011094,0.944736842105263,"Consistent_3_of_3","Standard_candidate",0.428833364096477,0.897,0.285,1,1,0.693608341024119,0.693608341024119,94
6.35803595952936e-67,1.01608499027319,0.889,0.699,2.32869425053722e-62,"PTMS",0.19,1.01608499027319,"Malignant_enriched",3,3,3,0.742105263157895,0.897131618850939,0.988857938718663,"Consistent_3_of_3","Standard_candidate",0.508042495136595,0.889,0.19,1,1,0.692810623784149,0.692810623784149,95
1.76021916013179e-40,1.10200508647511,0.809,0.595,6.44697869589869e-36,"SRI",0.214,1.10200508647511,"Malignant_enriched",3,3,3,0.600719424460432,0.793740272406031,0.98050139275766,"Consistent_3_of_3","Standard_candidate",0.551002543237555,0.809,0.214,1,1,0.692350635809389,0.692350635809389,96
2.0628803542635e-46,1.23423483396097,0.681,0.425,7.5555055855255e-42,"HEBP1",0.256,1.23423483396097,"Malignant_enriched",3,3,3,0.553956834532374,0.67305818151519,0.846796657381616,"Consistent_3_of_3","Standard_candidate",0.617117416980485,0.681,0.256,1,1,0.691679354245121,0.691679354245121,97
2.91838334019445e-81,1.1865295532583,0.619,0.273,1.06888708217962e-76,"DGCR6L",0.346,1.1865295532583,"Malignant_enriched",3,3,3,0.539568345323741,0.61301840802684,0.657381615598886,"Consistent_3_of_3","Standard_candidate",0.59326477662915,0.619,0.346,1,1,0.691316194157287,0.691316194157287,98
7.16270359064569e-81,1.25946293022263,0.577,0.237,2.62341181710989e-76,"NR2F6",0.34,1.25946293022263,"Malignant_enriched",3,3,3,0.540389972144847,0.581512042967883,0.633093525179856,"Consistent_3_of_3","Standard_candidate",0.629731465111315,0.577,0.34,1,1,0.690832866277829,0.690832866277829,99
2.0002949926289e-82,1.37416419717077,0.522,0.199,7.3262804400026e-78,"GALNT1",0.323,1.37416419717077,"Malignant_enriched",3,3,2,0.303621169916435,0.517406728480286,0.734210526315789,"Consistent_3_of_3","Standard_candidate",0.687082098585385,0.522,0.323,1,1,0.690770524646346,0.690770524646346,100
8.08302451740921e-73,1.14028182580688,0.721,0.458,2.9604885597463e-68,"TMEM134",0.263,1.14028182580688,"Malignant_enriched",3,3,3,0.58273381294964,0.706256528276865,0.931578947368421,"Consistent_3_of_3","Standard_candidate",0.57014091290344,0.721,0.263,1,1,0.68933522822586,0.68933522822586,101
1.85682630429041e-87,0.825810758407108,0.982,0.784,6.80081202209405e-83,"FXYD3",0.198,0.825810758407108,"Malignant_enriched",3,3,3,0.963157894736842,0.984005277818502,1,"Consistent_3_of_3","Standard_candidate",0.412905379203554,0.982,0.198,1,1,0.689226344800889,0.689226344800889,102
4.72044537018254e-84,1.00667975294758,0.729,0.392,1.72891032128306e-79,"SNF8",0.337,1.00667975294758,"Malignant_enriched",3,3,3,0.512534818941504,0.733788269194057,0.857894736842105,"Consistent_3_of_3","Standard_candidate",0.50333987647379,0.729,0.337,1,1,0.689034969118448,0.689034969118448,103
2.53267957743524e-115,2.83576948033119,0.443,0.112,9.27619222031431e-111,"RBP1",0.331,2.83576948033119,"Malignant_enriched",3,2,2,0.00789473684210526,0.457017930590288,0.852367688022284,"Consistent_2_of_3","Standard_candidate",1,0.443,0.331,1,0.67,0.6888,0.6888,104
4.21292216964775e-79,0.778021734693648,0.961,0.716,1.54302487385519e-74,"PRDX2",0.245,0.778021734693648,"Malignant_enriched",3,3,3,0.928947368421053,0.962622009121921,0.98050139275766,"Consistent_3_of_3","Standard_candidate",0.389010867346824,0.961,0.245,1,1,0.688452716836706,0.688452716836706,105
1.10566013843739e-75,1.11848679907978,0.657,0.323,4.04959082304077e-71,"P4HTM",0.334,1.11848679907978,"Malignant_enriched",3,3,3,0.60431654676259,0.65152925599705,0.726315789473684,"Consistent_3_of_3","Standard_candidate",0.55924339953989,0.657,0.334,1,1,0.688010849884973,0.688010849884973,106
9.0160499718577e-85,0.946569437537409,0.745,0.392,3.3022184626926e-80,"MRPS7",0.353,0.946569437537409,"Malignant_enriched",3,3,3,0.690647482014389,0.739689022861758,0.823684210526316,"Consistent_3_of_3","Standard_candidate",0.473284718768704,0.745,0.353,1,1,0.687921179692176,0.687921179692176,107
2.11164221869014e-85,1.42051109065144,0.48,0.159,7.73410079017451e-81,"C20orf27",0.321,1.42051109065144,"Malignant_enriched",3,3,2,0.334261838440111,0.485079580376162,0.568345323741007,"Consistent_3_of_3","Standard_candidate",0.71025554532572,0.48,0.321,1,1,0.68776388633143,0.68776388633143,108
1.70099103714545e-78,1.27135691263594,0.562,0.232,6.23004977264893e-74,"PDHB",0.33,1.27135691263594,"Malignant_enriched",3,3,2,0.345323741007194,0.545531116522996,0.6991643454039,"Consistent_3_of_3","Standard_candidate",0.63567845631797,0.562,0.33,1,1,0.687319614079493,0.687319614079493,109
2.67841677048152e-69,1.08085672494707,0.683,0.355,9.80996926356563e-65,"CMTM6",0.328,1.08085672494707,"Malignant_enriched",3,3,3,0.651079136690647,0.680936851457113,0.707520891364902,"Consistent_3_of_3","Standard_candidate",0.540428362473535,0.683,0.328,1,1,0.687307090618384,0.687307090618384,110
2.48757511521616e-55,1.34428160598023,0.583,0.321,9.11099261699071e-51,"CYB561",0.262,1.34428160598023,"Malignant_enriched",3,3,2,0.303621169916435,0.61105812315402,0.953237410071942,"Consistent_3_of_3","Standard_candidate",0.672140802990115,0.583,0.262,1,1,0.687035200747529,0.687035200747529,111
1.73033916578137e-94,0.821737929885207,0.91,0.649,6.33754022859085e-90,"DYNLRB1",0.261,0.821737929885207,"Malignant_enriched",3,3,3,0.881294964028777,0.907343153478976,0.927576601671309,"Consistent_3_of_3","Standard_candidate",0.410868964942603,0.91,0.261,1,1,0.686917241235651,0.686917241235651,112
1.63741794607026e-69,0.828463116047528,0.947,0.729,5.99720696927693e-65,"COX5A",0.218,0.828463116047528,"Malignant_enriched",3,3,3,0.928947368421053,0.947188116681556,0.966573816155989,"Consistent_3_of_3","Standard_candidate",0.414231558023764,0.947,0.218,1,1,0.686557889505941,0.686557889505941,113
1.71896542526654e-81,0.904803282832616,0.759,0.405,6.29588276658124e-77,"HACD3",0.354,0.904803282832616,"Malignant_enriched",3,3,3,0.660526315789474,0.76696140814954,0.838129496402878,"Consistent_3_of_3","Standard_candidate",0.452401641416308,0.759,0.354,1,1,0.685700410354077,0.685700410354077,114
5.01272396593438e-72,1.0783400766729,0.676,0.348,1.83596027976313e-67,"FOXA1",0.328,1.0783400766729,"Malignant_enriched",3,3,3,0.537604456824513,0.687437002457849,0.827338129496403,"Consistent_3_of_3","Standard_candidate",0.53917003833645,0.676,0.328,1,1,0.685592509584113,0.685592509584113,115
4.74791494448297e-82,1.09654078240759,0.655,0.32,1.73897132756633e-77,"MRPS23",0.335,1.09654078240759,"Malignant_enriched",3,3,3,0.518105849582173,0.66906696311328,0.841726618705036,"Consistent_3_of_3","Standard_candidate",0.548270391203795,0.655,0.335,1,1,0.685067597800949,0.685067597800949,116
5.53899618730645e-71,0.837010594495108,0.964,0.776,2.02871274356286e-66,"UQCR10",0.188,0.837010594495108,"Malignant_enriched",3,3,3,0.936842105263158,0.964983052408682,0.983286908077994,"Consistent_3_of_3","Standard_candidate",0.418505297247554,0.964,0.188,1,1,0.685026324311889,0.685026324311889,117
1.16618406359902e-76,0.74224228221405,0.931,0.651,4.27126575133778e-72,"NDUFB7",0.28,0.74224228221405,"Malignant_enriched",3,3,3,0.928947368421053,0.931520427991282,0.935251798561151,"Consistent_3_of_3","Standard_candidate",0.371121141107025,0.931,0.28,1,1,0.684980285276756,0.684980285276756,118
2.456037287952e-75,0.808822146652075,0.94,0.713,8.99548217085299e-71,"COPS9",0.227,0.808822146652075,"Malignant_enriched",3,3,3,0.918421052631579,0.940893829431397,0.958217270194986,"Consistent_3_of_3","Standard_candidate",0.404411073326037,0.94,0.227,1,1,0.684502768331509,0.684502768331509,119
6.19950453219926e-77,0.899326858087485,0.785,0.461,2.2706305299633e-72,"MRPL27",0.324,0.899326858087485,"Malignant_enriched",3,3,3,0.735376044568245,0.793042803698692,0.888489208633094,"Consistent_3_of_3","Standard_candidate",0.449663429043743,0.785,0.324,1,1,0.684215857260936,0.684215857260936,120
2.60977232741931e-95,0.755110018852341,0.975,0.754,9.55855212640596e-91,"PEBP1",0.221,0.755110018852341,"Malignant_enriched",3,3,3,0.960526315789474,0.976745447213553,0.989208633093525,"Consistent_3_of_3","Standard_candidate",0.37755500942617,0.975,0.221,1,1,0.683588752356543,0.683588752356543,121
2.60461959682571e-82,1.15176151349166,0.604,0.261,9.53967973533386e-78,"CCDC167",0.343,1.15176151349166,"Malignant_enriched",3,3,3,0.52158273381295,0.595680781280268,0.7,"Consistent_3_of_3","Standard_candidate",0.57588075674583,0.604,0.343,1,1,0.683370189186457,0.683370189186457,122
9.19258522147558e-98,0.837334688748328,0.727,0.315,3.36687626321765e-93,"NQO1",0.412,0.837334688748328,"Malignant_enriched",3,3,2,0.47075208913649,0.735448222568405,0.877697841726619,"Consistent_3_of_3","Standard_candidate",0.418667344374164,0.727,0.412,1,1,0.682466836093541,0.682466836093541,123
3.86992156735076e-81,0.787710049901196,0.97,0.772,1.41739747325789e-76,"NDUFB9",0.198,0.787710049901196,"Malignant_enriched",3,3,3,0.955263157894737,0.969924362518488,0.983286908077994,"Consistent_3_of_3","Standard_candidate",0.393855024950598,0.97,0.198,1,1,0.682063756237649,0.682063756237649,124
3.81643218523307e-81,0.751085981773012,0.925,0.66,1.39780645216347e-76,"NDUFB10",0.265,0.751085981773012,"Malignant_enriched",3,3,3,0.899721448467967,0.924405445589284,0.952631578947368,"Consistent_3_of_3","Standard_candidate",0.375542990886506,0.925,0.265,1,1,0.681885747721626,0.681885747721626,125
3.51026623592616e-75,0.89964539799516,0.764,0.431,1.28567011157031e-70,"MRPS26",0.333,0.89964539799516,"Malignant_enriched",3,3,3,0.707520891364902,0.774430477608823,0.892086330935252,"Consistent_3_of_3","Standard_candidate",0.44982269899758,0.764,0.333,1,1,0.681855674749395,0.681855674749395,126
2.81160994665786e-74,1.44369186782252,0.461,0.166,1.02978025906291e-69,"DYNLL2",0.295,1.44369186782252,"Malignant_enriched",3,3,2,0.278551532033426,0.472536235781936,0.62589928057554,"Consistent_3_of_3","Standard_candidate",0.72184593391126,0.461,0.295,1,1,0.681661483477815,0.681661483477815,127
6.50676388912468e-65,0.964846914631618,0.752,0.449,2.3831673420308e-60,"MRPS12",0.303,0.964846914631618,"Malignant_enriched",3,3,2,0.489208633093525,0.729961007004395,0.878947368421053,"Consistent_3_of_3","Standard_candidate",0.482423457315809,0.752,0.303,1,1,0.681605864328952,0.681605864328952,128
2.82752631571039e-77,0.827825072195108,0.944,0.749,1.03560978839209e-72,"MORF4L2",0.195,0.827825072195108,"Malignant_enriched",3,3,3,0.913669064748201,0.941300722799564,0.963157894736842,"Consistent_3_of_3","Standard_candidate",0.413912536097554,0.944,0.195,1,1,0.681278134024389,0.681278134024389,129
1.51049940029784e-94,1.76149162877114,0.544,0.204,5.53235510353087e-90,"SKIL",0.34,1.76149162877114,"Malignant_enriched",3,2,1,0.231197771587744,0.530864989872931,0.897368421052632,"Consistent_2_of_3","Standard_candidate",0.88074581438557,0.544,0.34,1,0.67,0.680986453596393,0.680986453596393,130
1.06830418914983e-63,0.841012496727239,0.971,0.818,3.91277092318017e-59,"UQCRH",0.153,0.841012496727239,"Malignant_enriched",3,3,3,0.956834532374101,0.970596605840969,0.994428969359331,"Consistent_3_of_3","Standard_candidate",0.420506248363619,0.971,0.153,1,1,0.679926562090905,0.679926562090905,131
9.28304882092352e-72,1.39444075927848,0.486,0.194,3.40000946115145e-67,"ACSF2",0.292,1.39444075927848,"Malignant_enriched",3,3,1,0.302631578947368,0.516897580015448,0.852517985611511,"Consistent_3_of_3","Standard_candidate",0.69722037963924,0.486,0.292,1,1,0.67990509490981,0.67990509490981,132
5.12929877021383e-78,1.24617034165665,0.546,0.223,1.87865696757852e-73,"RNF139",0.323,1.24617034165665,"Malignant_enriched",3,3,2,0.309192200557103,0.538883832092807,0.789473684210526,"Consistent_3_of_3","Standard_candidate",0.623085170828325,0.546,0.323,1,1,0.679571292707081,0.679571292707081,133
6.77641977339837e-73,0.707398037875157,0.856,0.508,2.48193150620489e-68,"PAFAH1B3",0.348,0.707398037875157,"Malignant_enriched",3,3,3,0.76978417266187,0.848663335861145,0.921052631578947,"Consistent_3_of_3","Standard_candidate",0.353699018937578,0.856,0.348,1,1,0.679224754734395,0.679224754734395,134
2.02005031375948e-67,1.0118574392986,0.7,0.388,7.39863627917549e-63,"MRPL12",0.312,1.0118574392986,"Malignant_enriched",3,3,2,0.492805755395683,0.682098326616525,0.823684210526316,"Consistent_3_of_3","Standard_candidate",0.5059287196493,0.7,0.312,1,1,0.678882179912325,0.678882179912325,135
5.45850026834321e-76,1.40729936378277,0.46,0.16,1.99923030828338e-71,"OCEL1",0.3,1.40729936378277,"Malignant_enriched",3,3,1,0.381294964028777,0.45495591798076,0.559888579387187,"Consistent_3_of_3","Standard_candidate",0.703649681891385,0.46,0.3,1,1,0.677912420472846,0.677912420472846,136
2.00270602238963e-58,1.47906565462366,0.455,0.195,7.33511107760427e-54,"C8orf82",0.26,1.47906565462366,"Malignant_enriched",3,3,1,0.294964028776978,0.442999542603126,0.568245125348189,"Consistent_3_of_3","Standard_candidate",0.73953282731183,0.455,0.26,1,1,0.677883206827957,0.677883206827957,137
1.56880246695514e-86,0.986408103295816,0.652,0.282,5.7458959154699e-82,"GCSH",0.37,0.986408103295816,"Malignant_enriched",3,3,3,0.54874651810585,0.646079711513006,0.781578947368421,"Consistent_3_of_3","Standard_candidate",0.493204051647908,0.652,0.37,1,1,0.677701012911977,0.677701012911977,138
2.73341543714579e-74,1.52021317500662,0.407,0.126,1.00114073800902e-69,"AL035661.1",0.281,1.52021317500662,"Malignant_enriched",3,3,0,0.344736842105263,0.40797921990805,0.476323119777159,"Consistent_3_of_3","Standard_candidate",0.76010658750331,0.407,0.281,1,1,0.677626646875828,0.677626646875828,139
2.40650504886004e-70,0.888320734935225,0.792,0.502,8.81406539195478e-66,"SELENOT",0.29,0.888320734935225,"Malignant_enriched",3,3,3,0.58273381294964,0.773878577829717,0.892105263157895,"Consistent_3_of_3","Standard_candidate",0.444160367467613,0.792,0.29,1,1,0.677440091866903,0.677440091866903,140
1.49557826440916e-80,1.05901833699299,0.618,0.263,5.47770495122498e-76,"PRLR",0.355,1.05901833699299,"Malignant_enriched",3,3,3,0.582172701949861,0.622108810532574,0.676258992805755,"Consistent_3_of_3","Standard_candidate",0.529509168496495,0.618,0.355,1,1,0.676977292124124,0.676977292124124,141
1.41085703301613e-54,0.956746563962134,0.761,0.486,5.16740496912487e-50,"NDUFS2",0.275,0.956746563962134,"Malignant_enriched",3,3,3,0.683453237410072,0.756159142470513,0.871866295264624,"Consistent_3_of_3","Standard_candidate",0.478373281981067,0.761,0.275,1,1,0.676793320495267,0.676793320495267,142
1.47822890872787e-81,1.48451017689686,0.41,0.115,5.41416120110671e-77,"IRF2BPL",0.295,1.48451017689686,"Malignant_enriched",3,3,0,0.294964028776978,0.400904053183197,0.473537604456825,"Consistent_3_of_3","Standard_candidate",0.74225508844843,0.41,0.295,1,1,0.676563772112108,0.676563772112108,143
2.08434953531988e-60,1.07204960438736,0.66,0.359,7.63413860806259e-56,"PHF14",0.301,1.07204960438736,"Malignant_enriched",3,3,3,0.629496402877698,0.657645260422654,0.690807799442897,"Consistent_3_of_3","Standard_candidate",0.53602480219368,0.66,0.301,1,1,0.67620620054842,0.67620620054842,144
6.06687253415066e-66,0.830029736639687,0.871,0.631,2.22205273435802e-61,"ATP5MC1",0.24,0.830029736639687,"Malignant_enriched",3,3,3,0.807799442896936,0.879616096010452,0.97841726618705,"Consistent_3_of_3","Standard_candidate",0.415014868319844,0.871,0.24,1,1,0.675953717079961,0.675953717079961,145
8.53240626069649e-72,1.60217800162711,0.366,0.105,3.1250791170427e-67,"TCTA",0.261,1.60217800162711,"Malignant_enriched",3,3,0,0.284122562674095,0.360515926798218,0.473684210526316,"Consistent_3_of_3","Standard_candidate",0.801089000813555,0.366,0.261,1,1,0.675672250203389,0.675672250203389,146
6.5517272779662e-70,1.07498747410781,0.637,0.318,2.3996356328279e-65,"LASP1",0.319,1.07498747410781,"Malignant_enriched",3,3,3,0.575539568345324,0.632488168679248,0.682451253481894,"Consistent_3_of_3","Standard_candidate",0.537493737053905,0.637,0.319,1,1,0.675573434263476,0.675573434263476,147
3.89911456598747e-58,0.894860736266229,0.826,0.585,1.42808970093857e-53,"MIEN1",0.241,0.894860736266229,"Malignant_enriched",3,3,3,0.633093525179856,0.809701946696564,0.91578947368421,"Consistent_3_of_3","Standard_candidate",0.447430368133114,0.826,0.241,1,1,0.675257592033279,0.675257592033279,148
2.73413541980125e-56,1.30575374509357,0.553,0.296,1.00140443885641e-51,"TXNIP",0.257,1.30575374509357,"Malignant_enriched",3,3,2,0.265789473684211,0.565604300022817,0.779944289693593,"Consistent_3_of_3","Standard_candidate",0.652876872546785,0.553,0.257,1,1,0.675219218136696,0.675219218136696,149
1.44268355860572e-71,0.822485215568076,0.785,0.459,5.28397280174931e-67,"NDUFA12",0.326,0.822485215568076,"Malignant_enriched",3,3,3,0.690647482014389,0.776931851381525,0.821727019498607,"Consistent_3_of_3","Standard_candidate",0.411242607784038,0.785,0.326,1,1,0.67501065194601,0.67501065194601,150
2.33559187323116e-66,1.47972234553536,0.426,0.153,8.55433879489644e-62,"STRBP",0.273,1.47972234553536,"Malignant_enriched",3,3,1,0.302158273381295,0.416711703207438,0.534818941504178,"Consistent_3_of_3","Standard_candidate",0.73986117276768,0.426,0.273,1,1,0.67476529319192,0.67476529319192,151
4.48691735624569e-70,1.24646816799124,0.538,0.235,1.64337835089855e-65,"PNPLA4",0.303,1.24646816799124,"Malignant_enriched",3,3,1,0.316546762589928,0.517075476109363,0.75,"Consistent_3_of_3","Standard_candidate",0.62323408399562,0.538,0.303,1,1,0.674008520998905,0.674008520998905,152
