"gene","sample_id","expressing_fraction","mean_expression"
"RNF187","BC12",0.823684210526316,0.715791570628205
"RNF187","BC17",0.81058495821727,0.994277598238911
"DHRS4L2","BC11",0.402877697841727,0.308943950608909
"DHRS4L2","BC12",0.331578947368421,0.155178857759375
"DHRS4L2","BC17",0.356545961002786,0.288832326767847
"FAM120A","BC11",0.535971223021583,0.439666131315919
"FAM120A","BC12",0.652631578947368,0.44232976980332
"FAM120A","BC17",0.401114206128134,0.327225143221085
"CPEB4","BC11",0.287769784172662,0.212127174615295
"CPEB4","BC12",0.465789473684211,0.265126018409702
"CPEB4","BC17",0.403899721448468,0.362775501648291
"RING1","BC11",0.219424460431655,0.132249347726723
"RING1","BC12",0.623684210526316,0.363308739756325
"RING1","BC17",0.311977715877437,0.248987481735016
"EBLN3P","BC11",0.593525179856115,0.50880261452609
"EBLN3P","BC12",0.571052631578947,0.330229110293178
"EBLN3P","BC17",0.387186629526462,0.327382191683097
"SLC25A1","BC11",0.517985611510791,0.422260205314807
"SLC25A1","BC12",0.436842105263158,0.222247454278974
"SLC25A1","BC17",0.164345403899721,0.119405417931853
"SIRT2","BC11",0.205035971223022,0.130080662688808
"SIRT2","BC12",0.515789473684211,0.274711106826057
"SIRT2","BC17",0.253481894150418,0.185093667106011
"RAD51C","BC11",0.248201438848921,0.165542617446111
"RAD51C","BC12",0.386842105263158,0.202707214068728
"RAD51C","BC17",0.236768802228412,0.184388608298755
"ANAPC5","BC11",0.402877697841727,0.307030713550924
"ANAPC5","BC12",0.673684210526316,0.43383176672196
"ANAPC5","BC17",0.462395543175487,0.397857645592602
"STYXL1","BC11",0.201438848920863,0.132025355238383
"STYXL1","BC12",0.252631578947368,0.107475376820587
"STYXL1","BC17",0.423398328690808,0.369215274341313
"COQ7","BC11",0.280575539568345,0.203782595539706
"COQ7","BC12",0.431578947368421,0.218689638329388
"COQ7","BC17",0.367688022284123,0.320193325789856
"MRPL34","BC11",0.557553956834532,0.462024743472295
"MRPL34","BC12",0.552631578947368,0.289657333319547
"MRPL34","BC17",0.729805013927577,0.782396658878154
"ELAPOR1","BC11",0.579136690647482,0.522768478027671
"ELAPOR1","BC12",0.736842105263158,0.539421476806374
"ELAPOR1","BC17",0.337047353760446,0.285255449107529
"ZNF444","BC11",0.233812949640288,0.149006189786564
"ZNF444","BC12",0.465789473684211,0.247749130091405
"ZNF444","BC17",0.342618384401114,0.280853142603335
"CYHR1","BC11",0.381294964028777,0.26780597773166
"CYHR1","BC12",0.605263157894737,0.353905635675661
"CYHR1","BC17",0.554317548746518,0.518961636993092
"CCDC57","BC11",0.618705035971223,0.578278016961542
"CCDC57","BC12",0.418421052631579,0.226134338661867
"CCDC57","BC17",0.303621169916435,0.250458098897105
"ZCCHC10","BC11",0.0827338129496403,0.0452913123433873
"ZCCHC10","BC12",0.481578947368421,0.247886388746388
"ZCCHC10","BC17",0.515320334261838,0.483334876278819
"PTPN18","BC11",0.29136690647482,0.195923390330255
"PTPN18","BC12",0.394736842105263,0.193802774020575
"PTPN18","BC17",0.345403899721448,0.2931635971976
"SLC30A1","BC11",0.111510791366906,0.0671325618640444
"SLC30A1","BC12",0.697368421052632,0.606538880525053
"SLC30A1","BC17",0.0974930362116992,0.0732815209629763
"NCOA3","BC11",0.298561151079137,0.208146633967902
"NCOA3","BC12",0.457894736842105,0.26784359276351
"NCOA3","BC17",0.0919220055710306,0.06575278982184
"ZNF75A","BC11",0.0467625899280576,0.0314811541985299
"ZNF75A","BC12",0.423684210526316,0.222181120374853
"ZNF75A","BC17",0.35933147632312,0.300118122286033
"DCAF7","BC11",0.751798561151079,0.772098870163795
"DCAF7","BC12",0.336842105263158,0.163259224972773
"DCAF7","BC17",0.250696378830084,0.194629946469128
"PDCD7","BC11",0.420863309352518,0.319477085633029
"PDCD7","BC12",0.376315789473684,0.182572454026195
"PDCD7","BC17",0.211699164345404,0.156169442886436
"GSE1","BC11",0.41726618705036,0.310006718594331
"GSE1","BC12",0.426315789473684,0.222361453282712
"GSE1","BC17",0.119777158774373,0.0926149641982692
"TRUB2","BC11",0.309352517985612,0.215063417522681
"TRUB2","BC12",0.378947368421053,0.186895071254454
"TRUB2","BC17",0.325905292479109,0.253336263689094
"GCDH","BC11",0.165467625899281,0.105850302099662
"GCDH","BC12",0.471052631578947,0.246868088533965
"GCDH","BC17",0.214484679665738,0.16242124679455
"MTUS1","BC11",0.255395683453237,0.174143815608319
"MTUS1","BC12",0.426315789473684,0.227669445109799
"MTUS1","BC17",0.267409470752089,0.225487656062736
"ARFGAP2","BC11",0.370503597122302,0.264741828315688
"ARFGAP2","BC12",0.478947368421053,0.244291179354189
"ARFGAP2","BC17",0.35933147632312,0.290731543309407
"ANAPC16","BC11",0.690647482014389,0.689211982102454
"ANAPC16","BC12",0.839473684210526,0.7480669883119
"ANAPC16","BC17",0.902506963788301,1.37137575576969
"MYADM","BC11",0.68705035971223,0.697691085925461
"MYADM","BC12",0.813157894736842,0.651292826798007
"MYADM","BC17",0.334261838440111,0.268180060991501
"SMC4","BC11",0.31294964028777,0.234275556806664
"SMC4","BC12",0.202631578947368,0.0939741557266617
"SMC4","BC17",0.473537604456825,0.441212915073353
"DHRSX","BC11",0.370503597122302,0.251423263603216
"DHRSX","BC12",0.634210526315789,0.402577289540161
"DHRSX","BC17",0.211699164345404,0.153091833837042
"AK1","BC11",0.622302158273381,0.550577167191616
"AK1","BC12",0.542105263157895,0.304978298673932
"AK1","BC17",0.384401114206128,0.321125993594721
"PRPSAP1","BC11",0.327338129496403,0.21378941185539
"PRPSAP1","BC12",0.326315789473684,0.164510478907005
"PRPSAP1","BC17",0.481894150417827,0.445524934713308
"NIPSNAP1","BC11",0.29136690647482,0.186958856863468
"NIPSNAP1","BC12",0.342105263157895,0.161256497204415
"NIPSNAP1","BC17",0.325905292479109,0.263415311158
"MRPL2","BC11",0.176258992805755,0.10143202506797
"MRPL2","BC12",0.434210526315789,0.22906517095922
"MRPL2","BC17",0.342618384401114,0.269500594793391
"MTHFS","BC11",0.507194244604317,0.42485069172187
"MTHFS","BC12",0.481578947368421,0.260898675096664
"MTHFS","BC17",0.431754874651811,0.353062843928438
"COG2","BC11",0.287769784172662,0.193371722544586
"COG2","BC12",0.223684210526316,0.0958421026367537
"COG2","BC17",0.498607242339833,0.428601656759137
"ATPAF1","BC11",0.176258992805755,0.112907620620401
"ATPAF1","BC12",0.423684210526316,0.224070244321346
"ATPAF1","BC17",0.434540389972145,0.357178402868324
"GPS1","BC11",0.298561151079137,0.193536663220213
"GPS1","BC12",0.536842105263158,0.305903972875247
"GPS1","BC17",0.264623955431755,0.200918899224582
"CFD","BC11",0.212230215827338,0.154237655992042
"CFD","BC12",0.397368421052632,0.230683675031186
"CFD","BC17",0.309192200557103,0.255417442505733
"GOT1","BC11",0.129496402877698,0.0848041112032112
"GOT1","BC12",0.189473684210526,0.0979552405788701
"GOT1","BC17",0.47075208913649,0.41220082045287
"NDUFS1","BC11",0.29136690647482,0.196702717846351
"NDUFS1","BC12",0.3,0.136273460643802
"NDUFS1","BC17",0.342618384401114,0.275384334035855
"RBBP4","BC11",0.273381294964029,0.1817157637462
"RBBP4","BC12",0.473684210526316,0.254945258979981
"RBBP4","BC17",0.6991643454039,0.722745719860017
"COQ9","BC11",0.194244604316547,0.131115163534939
"COQ9","BC12",0.321052631578947,0.141725348094273
"COQ9","BC17",0.306406685236769,0.235875907516964
"ARHGAP35","BC11",0.140287769784173,0.0935327333612682
"ARHGAP35","BC12",0.544736842105263,0.315200092984499
"ARHGAP35","BC17",0.161559888579387,0.119515693069431
"STIP1","BC11",0.406474820143885,0.323934846775121
"STIP1","BC12",0.689473684210526,0.497496860165888
"STIP1","BC17",0.33983286908078,0.279130275584921
"OTUD6B-AS1","BC11",0.384892086330935,0.28697686909644
"OTUD6B-AS1","BC12",0.497368421052632,0.26853387536905
"OTUD6B-AS1","BC17",0.654596100278552,0.678471621828197
"MPLKIP","BC11",0.410071942446043,0.291627229511803
"MPLKIP","BC12",0.702631578947368,0.46896489361009
"MPLKIP","BC17",0.437325905292479,0.383265061276392
"RAP1A","BC11",0.381294964028777,0.305929774876041
"RAP1A","BC12",0.597368421052632,0.353571573224565
"RAP1A","BC17",0.688022284122563,0.73385663729684
"ACY1","BC11",0.302158273381295,0.213605255746007
"ACY1","BC12",0.447368421052632,0.224160049740382
"ACY1","BC17",0.345403899721448,0.277224160407058
"MAVS","BC11",0.535971223021583,0.452616600377631
"MAVS","BC12",0.252631578947368,0.11382839634127
"MAVS","BC17",0.194986072423398,0.149946283473583
"RAMP2","BC11",0.183453237410072,0.110760241448107
"RAMP2","BC12",0.318421052631579,0.195339614005728
"RAMP2","BC17",0.33983286908078,0.267307705703257
"SDSL","BC11",0.309352517985612,0.220131040854234
"SDSL","BC12",0.436842105263158,0.213748654332332
"SDSL","BC17",0.181058495821727,0.141216672795971
"CCDC91","BC11",0.31294964028777,0.200268251687406
"CCDC91","BC12",0.431578947368421,0.229351579248457
"CCDC91","BC17",0.462395543175487,0.410735343606263
"ALG3","BC11",0.194244604316547,0.131781256916083
"ALG3","BC12",0.594736842105263,0.360934806024089
"ALG3","BC17",0.233983286908078,0.183014771800845
"DCTN1","BC11",0.276978417266187,0.202134411848925
"DCTN1","BC12",0.252631578947368,0.11163974557734
"DCTN1","BC17",0.309192200557103,0.237923560599498
"UNC50","BC11",0.262589928057554,0.181274321949262
"UNC50","BC12",0.418421052631579,0.223724272647043
"UNC50","BC17",0.543175487465181,0.505455610884646
"CHMP1A","BC11",0.338129496402878,0.234892340410129
"CHMP1A","BC12",0.613157894736842,0.35897827511832
"CHMP1A","BC17",0.183844011142061,0.133344531526642
"GAA","BC11",0.338129496402878,0.225850179375454
"GAA","BC12",0.594736842105263,0.358449378389135
"GAA","BC17",0.155988857938719,0.119338623123554
"ERGIC1","BC11",0.611510791366906,0.526704511974166
"ERGIC1","BC12",0.739473684210526,0.58858545380297
"ERGIC1","BC17",0.264623955431755,0.208418619527872
"GPRC5C","BC11",0.575539568345324,0.515939715940875
"GPRC5C","BC12",0.413157894736842,0.218877001393321
"GPRC5C","BC17",0.0584958217270195,0.0378146733580164
"LAPTM4B","BC11",0.334532374100719,0.245109257513816
"LAPTM4B","BC12",0.231578947368421,0.152252078234275
"LAPTM4B","BC17",0.615598885793872,0.734082012486601
"CLTC","BC11",0.798561151079137,0.904200842858172
"CLTC","BC12",0.568421052631579,0.352156084615172
"CLTC","BC17",0.373259052924791,0.313087646219064
"NSMCE4A","BC11",0.438848920863309,0.374199010397805
"NSMCE4A","BC12",0.231578947368421,0.0952226399245786
"NSMCE4A","BC17",0.389972144846797,0.323020266125937
"H2BC15","BC11",0.352517985611511,0.282021984293023
"H2BC15","BC12",0.381578947368421,0.223270866109151
"H2BC15","BC17",0.303621169916435,0.274466074339033
"FBXO9","BC11",0.158273381294964,0.0956583175920563
"FBXO9","BC12",0.6,0.360206075294966
"FBXO9","BC17",0.247910863509749,0.192925373122966
"TSG101","BC11",0.47841726618705,0.381216822336822
"TSG101","BC12",0.644736842105263,0.438621048334824
"TSG101","BC17",0.593314763231198,0.550398919542257
"KRR1","BC11",0.258992805755396,0.186056836848496
"KRR1","BC12",0.539473684210526,0.293527473751389
"KRR1","BC17",0.615598885793872,0.626563229017789
"POP7","BC11",0.489208633093525,0.400732816217985
"POP7","BC12",0.678947368421053,0.475314504340108
"POP7","BC17",0.598885793871866,0.564476381146083
"PARL","BC11",0.31294964028777,0.202057359518741
"PARL","BC12",0.623684210526316,0.357537407861426
"PARL","BC17",0.32033426183844,0.250557253021991
"ZNF688","BC11",0.223021582733813,0.134352117427329
"ZNF688","BC12",0.4,0.194752490491507
"ZNF688","BC17",0.284122562674095,0.228195725210791
"NDUFA10","BC11",0.377697841726619,0.274883208722524
"NDUFA10","BC12",0.768421052631579,0.574089594291538
"NDUFA10","BC17",0.807799442896936,1.05443321086449
"THAP7","BC11",0.316546762589928,0.208919754024569
"THAP7","BC12",0.460526315789474,0.230060843166281
"THAP7","BC17",0.401114206128134,0.331479155675138
"MYB","BC11",0.248201438848921,0.158273468433434
"MYB","BC12",0.505263157894737,0.294347464326588
"MYB","BC17",0.217270194986072,0.177169251980177
"POLE4","BC11",0.543165467625899,0.482991896562275
"POLE4","BC12",0.652631578947368,0.465147464496436
"POLE4","BC17",0.696378830083565,0.855294079985457
"NFYC","BC11",0.0503597122302158,0.0357151061004391
"NFYC","BC12",0.355263157894737,0.174908777179399
"NFYC","BC17",0.392757660167131,0.347262639757044
"C1orf122","BC11",0.543165467625899,0.482615865615724
"C1orf122","BC12",0.760526315789474,0.658383114647708
"C1orf122","BC17",0.593314763231198,0.610830482148504
"ATP6V1H","BC11",0.345323741007194,0.255614430375992
"ATP6V1H","BC12",0.55,0.312083711047992
"ATP6V1H","BC17",0.676880222841226,0.727993604484179
"KIF21A","BC11",0.348920863309353,0.260596889816081
"KIF21A","BC12",0.278947368421053,0.130803486957932
"KIF21A","BC17",0.295264623955432,0.232361233441269
"NUCB1","BC11",0.316546762589928,0.22716669394985
"NUCB1","BC12",0.760526315789474,0.579669662924247
"NUCB1","BC17",0.493036211699164,0.471452312833177
"ZNRD2","BC11",0.323741007194245,0.238709450610121
"ZNRD2","BC12",0.771052631578947,0.568603232222817
"ZNRD2","BC17",0.403899721448468,0.343761354833161
"SLC39A3","BC11",0.305755395683453,0.218967815911023
"SLC39A3","BC12",0.644736842105263,0.414600637421054
"SLC39A3","BC17",0.376044568245125,0.294410657769894
"USP9X","BC11",0.510791366906475,0.378870039338597
"USP9X","BC12",0.510526315789474,0.308367575159912
"USP9X","BC17",0.136490250696379,0.0965797661147234
"OTUB1","BC11",0.47841726618705,0.363732319070146
"OTUB1","BC12",0.757894736842105,0.553748768675323
"OTUB1","BC17",0.476323119777159,0.411807099682139
"HSD17B8","BC11",0.136690647482014,0.0896592201583617
"HSD17B8","BC12",0.45,0.236497447623085
"HSD17B8","BC17",0.172701949860724,0.127253985301851
"KCNK6","BC11",0.715827338129496,0.796344641739112
"KCNK6","BC12",0.715789473684211,0.577779600921513
"KCNK6","BC17",0.253481894150418,0.235902168432451
"OIP5-AS1","BC11",0.273381294964029,0.180480872024046
"OIP5-AS1","BC12",0.35,0.165592063560911
"OIP5-AS1","BC17",0.476323119777159,0.421496940983061
"TMEM192","BC11",0.456834532374101,0.342746091639541
"TMEM192","BC12",0.421052631578947,0.206341485354523
"TMEM192","BC17",0.0584958217270195,0.0431429112253522
"GUCD1","BC11",0.334532374100719,0.245867692732227
"GUCD1","BC12",0.507894736842105,0.279248122473206
"GUCD1","BC17",0.181058495821727,0.140482012861468
"FBXL15","BC11",0.359712230215827,0.236130637573378
"FBXL15","BC12",0.334210526315789,0.163573775462471
"FBXL15","BC17",0.487465181058496,0.433877061050094
"GEMIN8","BC11",0.161870503597122,0.103028014401035
"GEMIN8","BC12",0.513157894736842,0.283522365688672
"GEMIN8","BC17",0.261838440111421,0.20585092460415
"NUBP2","BC11",0.406474820143885,0.304195982416796
"NUBP2","BC12",0.784210526315789,0.570229027560416
"NUBP2","BC17",0.37883008356546,0.310169870772586
"AIP","BC11",0.18705035971223,0.122284040804839
"AIP","BC12",0.623684210526316,0.380646070560666
"AIP","BC17",0.323119777158774,0.265155227348067
"RITA1","BC11",0.280575539568345,0.195434746762492
"RITA1","BC12",0.434210526315789,0.235574087219419
"RITA1","BC17",0.183844011142061,0.130931066205574
"VPS26B","BC11",0.140287769784173,0.0866097241322496
"VPS26B","BC12",0.386842105263158,0.170298569285005
"VPS26B","BC17",0.292479108635098,0.224799347234455
"GET1","BC11",0.26978417266187,0.189460424421834
"GET1","BC12",0.444736842105263,0.235837322332582
"GET1","BC17",0.417827298050139,0.357450202899136
"GRINA","BC11",0.597122302158273,0.517935303756605
"GRINA","BC12",0.847368421052632,0.740209346530625
"GRINA","BC17",0.540389972144847,0.51099486183921
"LINC00472","BC11",0.262589928057554,0.197684989862972
"LINC00472","BC12",0.3,0.181725921224006
"LINC00472","BC17",0.267409470752089,0.231588059288874
"ERG28","BC11",0.363309352517986,0.267629387216542
"ERG28","BC12",0.539473684210526,0.288758907761958
"ERG28","BC17",0.518105849582173,0.48047378157435
"TUG1","BC11",0.492805755395683,0.384590107010734
"TUG1","BC12",0.497368421052632,0.276709135661701
"TUG1","BC17",0.222841225626741,0.161923787904492
"RAB1B","BC11",0.39568345323741,0.309620370790419
"RAB1B","BC12",0.734210526315789,0.503597124730075
"RAB1B","BC17",0.242339832869081,0.183439518275665
"COPG1","BC11",0.410071942446043,0.291393597829439
"COPG1","BC12",0.402631578947368,0.210292262103708
"COPG1","BC17",0.250696378830084,0.207899820804516
"WNK1","BC11",0.485611510791367,0.382094188894046
"WNK1","BC12",0.736842105263158,0.561918691997054
"WNK1","BC17",0.245125348189415,0.185065300516149
"FDPS","BC11",0.848920863309353,1.43131769831964
"FDPS","BC12",0.763157894736842,0.546638735982023
"FDPS","BC17",0.754874651810585,0.939978787716927
"ATG101","BC11",0.392086330935252,0.284988690645352
"ATG101","BC12",0.747368421052632,0.536219883105493
"ATG101","BC17",0.715877437325905,0.825771343219646
"CHCHD6","BC11",0.143884892086331,0.0922944125544663
"CHCHD6","BC12",0.436842105263158,0.224893488313864
"CHCHD6","BC17",0.194986072423398,0.138870498336407
"ARMC1","BC11",0.176258992805755,0.116016717660837
"ARMC1","BC12",0.35,0.168729711072988
"ARMC1","BC17",0.272980501392758,0.200511619511481
"BAIAP2","BC11",0.514388489208633,0.422113799744401
"BAIAP2","BC12",0.563157894736842,0.374063694303406
"BAIAP2","BC17",0.259052924791086,0.194955384538784
"SMARCD2","BC11",0.553956834532374,0.454188404425635
"SMARCD2","BC12",0.376315789473684,0.19471510748519
"SMARCD2","BC17",0.0752089136490251,0.0577539544305778
"PNPO","BC11",0.464028776978417,0.3839077474881
"PNPO","BC12",0.331578947368421,0.161506508006296
"PNPO","BC17",0.0974930362116992,0.0711193155351519
"DNAJA3","BC11",0.20863309352518,0.134420213325639
"DNAJA3","BC12",0.423684210526316,0.218322207852343
"DNAJA3","BC17",0.272980501392758,0.200646060006871
"CD81","BC11",0.766187050359712,0.918516554309661
"CD81","BC12",0.607894736842105,0.414968073860435
"CD81","BC17",0.16991643454039,0.12877409950959
"GSTO2","BC11",0.435251798561151,0.311255938679789
"GSTO2","BC12",0.328947368421053,0.156298027941147
"GSTO2","BC17",0.540389972144847,0.473979860101181
"TBCC","BC11",0.172661870503597,0.12621122761227
"TBCC","BC12",0.418421052631579,0.215574023566229
"TBCC","BC17",0.32033426183844,0.2601514963877
"SECISBP2","BC11",0.517985611510791,0.405396618643761
"SECISBP2","BC12",0.58421052631579,0.352538808403084
"SECISBP2","BC17",0.28133704735376,0.210575483344754
"HIBADH","BC11",0.241007194244604,0.156445974788429
"HIBADH","BC12",0.442105263157895,0.231520367725252
"HIBADH","BC17",0.353760445682451,0.274839157650216
"GOLM2","BC11",0.600719424460432,0.527342521904711
"GOLM2","BC12",0.489473684210526,0.256647809029961
"GOLM2","BC17",0.153203342618384,0.104486298058302
"MRPL35","BC11",0.320143884892086,0.2367079419358
"MRPL35","BC12",0.310526315789474,0.152542467753182
"MRPL35","BC17",0.303621169916435,0.235095344201843
"ARAF","BC11",0.23021582733813,0.160169247119606
"ARAF","BC12",0.418421052631579,0.202581373259871
"ARAF","BC17",0.239554317548747,0.180566799830895
"ETFRF1","BC11",0.266187050359712,0.17784797969022
"ETFRF1","BC12",0.518421052631579,0.295154899436086
"ETFRF1","BC17",0.412256267409471,0.360536606470384
"HNRNPL","BC11",0.39568345323741,0.320202987479862
"HNRNPL","BC12",0.513157894736842,0.27686617112452
"HNRNPL","BC17",0.33983286908078,0.270488634953989
"NUDT9","BC11",0.140287769784173,0.0813936472889905
"NUDT9","BC12",0.318421052631579,0.152307477548162
"NUDT9","BC17",0.618384401114206,0.610657598517112
"STK24","BC11",0.633093525179856,0.56722298398484
"STK24","BC12",0.378947368421053,0.1931118832578
"STK24","BC17",0.0891364902506964,0.0658331657064671
"CRELD1","BC11",0.280575539568345,0.193265725672039
"CRELD1","BC12",0.334210526315789,0.162385258526984
"CRELD1","BC17",0.275766016713092,0.211478249097417
"MAGED1","BC11",0.607913669064748,0.574352934591089
"MAGED1","BC12",0.478947368421053,0.258064537657288
"MAGED1","BC17",0.200557103064067,0.146746477217649
"TLE3","BC11",0.474820143884892,0.372124080300006
"TLE3","BC12",0.407894736842105,0.234370720326374
"TLE3","BC17",0.345403899721448,0.292427291060298
"BRAF","BC11",0.597122302158273,0.479939998715433
"BRAF","BC12",0.336842105263158,0.161441526319255
"BRAF","BC17",0.167130919220056,0.131416563355285
"VEZF1","BC11",0.546762589928058,0.483518857442066
"VEZF1","BC12",0.536842105263158,0.290693762717176
"VEZF1","BC17",0.275766016713092,0.222225877253973
"FIBP","BC11",0.39568345323741,0.291629485954303
"FIBP","BC12",0.828947368421053,0.72309379897973
"FIBP","BC17",0.448467966573816,0.389801531740991
"SLC35C2","BC11",0.29136690647482,0.196784518762188
"SLC35C2","BC12",0.463157894736842,0.242438474527583
"SLC35C2","BC17",0.167130919220056,0.12189967132732
"SLC38A10","BC11",0.334532374100719,0.243588455500416
"SLC38A10","BC12",0.368421052631579,0.183900788402427
"SLC38A10","BC17",0.172701949860724,0.120571837772545
"ENDOV","BC11",0.359712230215827,0.265453659289173
"ENDOV","BC12",0.481578947368421,0.256077562847927
"ENDOV","BC17",0.389972144846797,0.333043931891059
"VWA1","BC11",0.122302158273381,0.0707609987964618
"VWA1","BC12",0.771052631578947,0.678879522550952
"VWA1","BC17",0.0250696378830084,0.0156123320765941
"OSBPL8","BC11",0.248201438848921,0.176366863729971
"OSBPL8","BC12",0.223684210526316,0.107105667292693
"OSBPL8","BC17",0.649025069637883,0.718068224203724
"C15orf40","BC11",0.392086330935252,0.270869631322808
"C15orf40","BC12",0.494736842105263,0.257199305545643
"C15orf40","BC17",0.356545961002786,0.298116273080519
"HK1","BC11",0.399280575539568,0.294853263393729
"HK1","BC12",0.318421052631579,0.152460161929156
"HK1","BC17",0.495821727019499,0.454741478824088
"STMN1","BC11",0.323741007194245,0.277873753230522
"STMN1","BC12",0.278947368421053,0.146290035762033
"STMN1","BC17",0.930362116991644,1.49452606909905
"TTC36","BC11",0.219424460431655,0.172254223323129
"TTC36","BC12",0.402631578947368,0.251065643961445
"TTC36","BC17",0.233983286908078,0.189773637854932
"EBAG9","BC11",0.255395683453237,0.174037058064003
"EBAG9","BC12",0.589473684210526,0.378054063591314
"EBAG9","BC17",0.353760445682451,0.286366599903507
"CMTM8","BC11",0.26978417266187,0.183429313614161
"CMTM8","BC12",0.689473684210526,0.5365436312367
"CMTM8","BC17",0.183844011142061,0.139884036637553
"ALDH7A1","BC11",0.237410071942446,0.157153730339486
"ALDH7A1","BC12",0.286842105263158,0.141124551591612
"ALDH7A1","BC17",0.376044568245125,0.308584446026908
"NUDT16","BC11",0.194244604316547,0.121662204937738
"NUDT16","BC12",0.428947368421053,0.21154223709869
"NUDT16","BC17",0.253481894150418,0.188671619923532
"NSL1","BC11",0.172661870503597,0.104772208678239
"NSL1","BC12",0.507894736842105,0.264259193183388
"NSL1","BC17",0.462395543175487,0.39067002162785
"TSR3","BC11",0.298561151079137,0.193540376795458
"TSR3","BC12",0.694736842105263,0.46592574890968
"TSR3","BC17",0.292479108635098,0.219071717462428
"MPC1","BC11",0.330935251798561,0.218237929457147
"MPC1","BC12",0.347368421052632,0.159866584720548
"MPC1","BC17",0.676880222841226,0.728274648186535
"LTBP4","BC11",0.334532374100719,0.243966890325139
"LTBP4","BC12",0.334210526315789,0.162675666446554
"LTBP4","BC17",0.247910863509749,0.191223677182182
"PFDN6","BC11",0.23021582733813,0.147923348951995
"PFDN6","BC12",0.721052631578947,0.537088913951687
"PFDN6","BC17",0.506963788300836,0.466567276459043
"ACP5","BC11",0.352517985611511,0.265217209291389
"ACP5","BC12",0.494736842105263,0.304677330869553
"ACP5","BC17",0.236768802228412,0.195889481700101
"MRPL45","BC11",0.115107913669065,0.0728330540832532
"MRPL45","BC12",0.697368421052632,0.457385564076128
"MRPL45","BC17",0.364902506963788,0.289194928984994
"UNC119","BC11",0.31294964028777,0.211004966322848
"UNC119","BC12",0.476315789473684,0.244702669995501
"UNC119","BC17",0.220055710306407,0.161565686032146
"TMEM54","BC11",0.41726618705036,0.312091062250681
"TMEM54","BC12",0.618421052631579,0.397213178126039
"TMEM54","BC17",0.214484679665738,0.168975171775426
"TMED7","BC11",0.323741007194245,0.220406953784329
"TMED7","BC12",0.631578947368421,0.385435517321489
"TMED7","BC17",0.423398328690808,0.363205734756753
"IRS1","BC11",0.456834532374101,0.365665440721271
"IRS1","BC12",0.155263157894737,0.067795439782695
"IRS1","BC17",0.557103064066852,0.548436887840059
"NCOA4","BC11",0.223021582733813,0.155063774088814
"NCOA4","BC12",0.465789473684211,0.235144322983107
"NCOA4","BC17",0.409470752089136,0.338279553743365
"APPBP2","BC11",0.665467625899281,0.588790388866256
"APPBP2","BC12",0.178947368421053,0.0821049335318427
"APPBP2","BC17",0.18941504178273,0.139942147542496
"MYLIP","BC11",0.420863309352518,0.330886692036295
"MYLIP","BC12",0.773684210526316,0.742010854037567
"MYLIP","BC17",0.0557103064066852,0.0368243087354589
"BTG2","BC11",0.974820143884892,2.56168247552946
"BTG2","BC12",0.723684210526316,0.79985191110422
"BTG2","BC17",0.84958217270195,1.50622182501311
"CERS6","BC11",0.435251798561151,0.348589175522602
"CERS6","BC12",0.663157894736842,0.467201835480297
"CERS6","BC17",0.356545961002786,0.282853411881532
"PHYH","BC11",0.413669064748201,0.303290043819527
"PHYH","BC12",0.205263157894737,0.0877061101377001
"PHYH","BC17",0.3008356545961,0.238416769337474
"INSIG1","BC11",0.607913669064748,0.573963490515458
"INSIG1","BC12",0.365789473684211,0.251365122918979
"INSIG1","BC17",0.211699164345404,0.176494913765803
"GFPT1","BC11",0.525179856115108,0.448239699952309
"GFPT1","BC12",0.360526315789474,0.176202671511992
"GFPT1","BC17",0.323119777158774,0.282935471518452
"ZNF467","BC11",0.37410071942446,0.284763036077064
"ZNF467","BC12",0.35,0.162669796005388
"ZNF467","BC17",0.331476323119777,0.267003286702896
"SELENOS","BC11",0.97841726618705,1.88541912818694
"SELENOS","BC12",0.836842105263158,0.712335873569809
"SELENOS","BC17",0.682451253481894,0.722900178415541
"G6PC3","BC11",0.183453237410072,0.125441807376397
"G6PC3","BC12",0.55,0.318388187701206
"G6PC3","BC17",0.356545961002786,0.286488294464548
"OGFR","BC11",0.575539568345324,0.494450005174148
"OGFR","BC12",0.407894736842105,0.211040311231516
"OGFR","BC17",0.278551532033426,0.214111781662394
"FBXL5","BC11",0.305755395683453,0.215081218923616
"FBXL5","BC12",0.284210526315789,0.130571738262183
"FBXL5","BC17",0.409470752089136,0.336689358433004
"PPP2R5A","BC11",0.89568345323741,1.19379847001
"PPP2R5A","BC12",0.555263157894737,0.301857895645252
"PPP2R5A","BC17",0.214484679665738,0.164905437735522
"AKT1S1","BC11",0.37410071942446,0.268265889558931
"AKT1S1","BC12",0.592105263157895,0.356881463499891
"AKT1S1","BC17",0.362116991643454,0.29341911061805
"BATF","BC11",0.446043165467626,0.359054312576642
"BATF","BC12",0.123684210526316,0.0559544404280493
"BATF","BC17",0.64066852367688,0.687189992105952
"ZNF32","BC11",0.316546762589928,0.220364589537821
"ZNF32","BC12",0.363157894736842,0.177700978503148
"ZNF32","BC17",0.537604456824513,0.489661162029428
"PEPD","BC11",0.23021582733813,0.16736029111176
"PEPD","BC12",0.481578947368421,0.259462666236255
"PEPD","BC17",0.236768802228412,0.165967504964784
"EPS15L1","BC11",0.194244604316547,0.121696681696585
