"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.46985352793477e-05,0.941249879945031,0.265,0.173,0.904608553141389,"10","RBM7"
2.47863332517653e-05,1.02428785829696,0.262,0.175,0.907824241679157,"10","JOSD1"
2.55413327145403e-05,1.01661495183048,0.481,0.419,0.935476852002752,"10","APLP2"
2.5651267393917e-05,1.14986722386165,0.288,0.197,0.939503319569603,"10","TMEM109"
2.59444829822015e-05,1.15838952904751,0.346,0.264,0.950242633706114,"10","STC2"
2.6837422325927e-05,1.34684944894792,0.369,0.301,0.982947430109402,"10","GRAMD1A"
2.77470623129338e-05,0.58750608138766,0.385,0.595,1,"10","DNAJB1"
3.01576036077526e-05,0.93485520089529,0.462,0.355,1,"10","CNN3"
3.02046712556552e-05,0.674934560356654,0.627,0.615,1,"10","SQSTM1"
3.05925731810003e-05,1.3568480656954,0.265,0.181,1,"10","CLINT1"
3.5587485959577e-05,0.397499578079786,0.738,0.786,1,"10","TPI1"
3.63876379423897e-05,0.999133894556221,0.335,0.244,1,"10","MAP2K1"
3.91788407049263e-05,1.01736007604058,0.25,0.167,1,"10","ZBTB38"
3.99430586709418e-05,0.84458982803744,0.515,0.479,1,"10","MAP1LC3B"
4.03253167439744e-05,0.866084832199247,0.312,0.225,1,"10","SP100"
4.10609181996867e-05,1.28150378931495,0.265,0.18,1,"10","THAP9-AS1"
4.28731099859033e-05,0.799972554238462,0.562,0.543,1,"10","NOP10"
4.40639637751589e-05,1.32491185286468,0.312,0.227,1,"10","RAB21"
5.16089525077773e-05,0.947151553413192,0.438,0.386,1,"10","C1orf21"
5.4212109434495e-05,1.48719258361829,0.373,0.307,1,"10","RBM17"
5.48372599860619e-05,0.93111917878051,0.288,0.203,1,"10","MECP2"
5.49524880580773e-05,0.742374589911422,0.319,0.229,1,"10","SMC3"
5.56598300316299e-05,0.816226888853871,0.315,0.217,1,"10","BTG3"
5.84467125244066e-05,0.710695236208418,0.569,0.565,1,"10","RAB13"
6.23621646317446e-05,1.26787173432436,0.292,0.213,1,"10","RIOK3"
6.3286983407682e-05,1.19677306601626,0.285,0.201,1,"10","AKAP17A"
6.45312002884158e-05,0.816845751486898,0.396,0.325,1,"10","NFE2L2"
7.0642177035671e-05,0.497757487803181,0.592,0.532,1,"10","GPX1"
7.44152140002516e-05,0.748900548390165,0.25,0.163,1,"10","HOOK3"
7.59038051153954e-05,1.03184595349147,0.527,0.493,1,"10","SLC3A2"
8.47896291366157e-05,0.288077176626677,0.935,0.951,1,"10","RPL15"
8.84410882623928e-05,1.27442534014152,0.281,0.193,1,"10","BIRC2"
9.0414405801371e-05,0.416077203891385,0.308,0.214,1,"10","GABARAPL1"
9.87557782833108e-05,0.878311810073986,0.608,0.632,1,"10","CALM1"
9.94179426064409e-05,0.920799770602199,0.462,0.411,1,"10","SYPL1"
0.000110280232107342,1.12214789986744,0.415,0.354,1,"10","RSF1"
0.00011091458467398,1.40888350792815,0.254,0.173,1,"10","UBE2W"
0.000114681551152314,1.98600726054252,0.285,0.21,1,"10","MRPS2"
0.000140857732717066,0.428894521301154,0.154,0.274,1,"10","CUEDC2"
0.000148469886016611,1.09989153175413,0.454,0.403,1,"10","ATRX"
0.000156465558616649,1.06745196322744,0.408,0.36,1,"10","UFM1"
0.000170077490756549,1.08655308266721,0.373,0.308,1,"10","RAB6A"
0.000182299173600405,1.09750212327847,0.288,0.208,1,"10","ARHGEF2"
0.000234349740334226,1.08817664295885,0.377,0.321,1,"10","WAC"
0.000239240854359489,0.873908422248318,0.373,0.3,1,"10","DNAJB9"
0.000245590442060961,1.3046655526982,0.342,0.269,1,"10","TMEM30A"
0.000255991698522437,1.04592721182357,0.465,0.436,1,"10","ZFAND5"
0.000269187452355049,0.869975138967937,0.377,0.317,1,"10","BBX"
0.000288125612005104,1.15975370894533,0.269,0.19,1,"10","UBA6"
0.000294841790757034,1.28027130282674,0.381,0.315,1,"10","CELF1"
0.000299231423734042,1.17756369544799,0.281,0.204,1,"10","ITGAV"
0.000309205810354943,0.416199875777628,0.596,0.557,1,"10","SOX4"
0.000336429141521461,1.31726071004812,0.342,0.277,1,"10","CSNK2A1"
0.000346331683590488,1.03004351247075,0.273,0.201,1,"10","PTEN"
0.000357443674379227,0.689394067223021,0.596,0.597,1,"10","GNG5"
0.000366185151550489,0.379643223691976,0.169,0.276,1,"10","MPLKIP"
0.000393910938146248,1.03819511355183,0.415,0.357,1,"10","SF3B1"
0.000397555816904953,0.95177529063807,0.269,0.192,1,"10","RNF19A"
0.000403690145593411,1.11194707029088,0.35,0.293,1,"10","SETD5"
0.000413584596348385,1.13630501224758,0.308,0.238,1,"10","TNIP2"
0.000434816467413175,1.18101531768049,0.285,0.209,1,"10","ARFGAP3"
0.000449128913469977,1.26241010202705,0.292,0.224,1,"10","NCKAP1"
0.000490604925533277,0.911321987184553,0.292,0.215,1,"10","KDM6B"
0.000520836693356979,1.30670031929496,0.365,0.313,1,"10","FAM3C"
0.000526530707887656,0.681184996049539,0.581,0.628,1,"10","PCBP1"
0.000534511142336819,0.674819515319751,0.438,0.382,1,"10","NAMPT"
0.000541673942404232,1.09325060418108,0.377,0.316,1,"10","PLEKHB2"
0.000566732821193255,1.04723291321076,0.377,0.316,1,"10","PLK2"
0.000608642081969207,1.01854860056764,0.25,0.177,1,"10","CDK13"
0.00067247391932966,0.875265903310198,0.265,0.19,1,"10","PITPNB"
0.000727471134323838,1.07366628668029,0.285,0.214,1,"10","MCFD2"
0.000781452821222574,0.635680218763576,0.254,0.18,1,"10","RSBN1"
0.0007904005823369,0.877044531761633,0.369,0.314,1,"10","MED10"
0.00106573873307352,0.858109736555624,0.269,0.196,1,"10","AGO2"
0.00108564573542171,1.00788195907161,0.269,0.202,1,"10","YARS1"
0.00114470995304162,0.526211904288656,0.262,0.183,1,"10","LMCD1"
0.00114545117504772,1.15298062138453,0.346,0.287,1,"10","MAP4"
0.00122486548954355,0.790932396792238,0.408,0.353,1,"10","RAP1A"
0.00127562711922171,1.21598097437611,0.369,0.31,1,"10","GGNBP2"
0.00128537281203522,0.85017160436362,0.335,0.26,1,"10","KCNQ1OT1"
0.00129409773538823,0.874325840061549,0.4,0.333,1,"10","IRF1"
0.00132140177404872,1.00687554235209,0.381,0.329,1,"10","PNRC2"
0.00139642963582833,1.25489415847871,0.331,0.271,1,"10","PMEPA1"
0.00140015698617611,1.16655252843536,0.285,0.224,1,"10","PTPN12"
0.00144820516197682,1.04878431505563,0.3,0.232,1,"10","NIPBL"
0.00146018474254335,0.718104790263898,0.496,0.45,1,"10","ARPC1B"
0.00163373445347188,1.34977933434828,0.285,0.223,1,"10","ATXN2"
0.00164046199580458,0.948494849341134,0.319,0.26,1,"10","JMJD6"
0.00167381340849797,0.966997541023167,0.25,0.179,1,"10","PLEKHO1"
0.00167709117436526,1.02634982962327,0.319,0.259,1,"10","DAP"
0.00183216053792787,1.09588564575269,0.315,0.258,1,"10","RB1CC1"
0.00196734455493256,1.01186035119446,0.385,0.326,1,"10","IGFBP4"
0.00198923308565032,1.0290014390842,0.304,0.241,1,"10","VPS37B"
0.00201484747071861,0.846850576953955,0.273,0.207,1,"10","USP34"
0.00216177279449786,0.538953619672967,0.619,0.624,1,"10","RPS27L"
0.00225501521207555,0.968910358013924,0.265,0.201,1,"10","NARF"
0.00228484204681376,0.698746232209152,0.542,0.55,1,"10","HNRNPA3"
0.00229218506790754,0.416800192122275,0.635,0.667,1,"10","EIF3E"
0.00233028147429527,1.11773719786288,0.254,0.192,1,"10","ZNF638"
0.0024776916626309,0.860856095661224,0.385,0.333,1,"10","DYNC1H1"
0.00254455351790832,0.622317421414961,0.473,0.409,1,"10","MYH9"
0.00256796876358563,0.766622750562257,0.269,0.2,1,"10","ATP2B1"
0.00258804573972511,1.03998460966947,0.365,0.343,1,"10","BRI3"
0.00259622470053909,0.76959886331774,0.258,0.195,1,"10","HK2"
0.00268094261150922,0.262944452835427,0.215,0.314,1,"10","PSMD3"
0.00293672978322723,0.861802508651798,0.288,0.225,1,"10","ERP44"
0.00295683023469266,1.32084796016659,0.288,0.23,1,"10","CRK"
0.00297847040827993,1.10441199026314,0.25,0.191,1,"10","GNL1"
0.00312421384664229,1.01990764607838,0.312,0.257,1,"10","ALKBH5"
0.0031342532786079,1.08628741112609,0.281,0.221,1,"10","PTBP3"
0.00316102956037644,0.695692135166847,0.577,0.644,1,"10","PPIB"
0.00322895874816527,0.819028510539754,0.388,0.351,1,"10","EPB41L4A-AS1"
0.00327181959092704,1.06693957943308,0.338,0.287,1,"10","TNFRSF1A"
0.00332096009095671,0.635736924954274,0.569,0.595,1,"10","SON"
0.0035743914716715,0.915162924713714,0.35,0.297,1,"10","RRAGA"
0.00364615509384562,0.944711687742057,0.285,0.216,1,"10","CORO1C"
0.00369932468701146,1.22055329122232,0.25,0.19,1,"10","ADD1"
0.00385361813577963,0.608628085527228,0.446,0.398,1,"10","IFRD1"
0.00389210569501329,0.571190086783033,0.592,0.629,1,"10","TUBB"
0.0041170014588319,0.794639473375804,0.415,0.37,1,"10","AFF4"
0.00440586244621933,0.614605236862502,0.312,0.248,1,"10","HBP1"
0.00440876819255456,0.33758299192729,0.288,0.214,1,"10","BIRC3"
0.00441295877040295,1.00259521228285,0.4,0.369,1,"10","PTTG1IP"
0.00464382551071994,0.956160309472818,0.342,0.288,1,"10","CTNND1"
0.00474533378605277,1.01635878124315,0.265,0.207,1,"10","ADAM9"
0.00476816335234912,1.09509801056803,0.385,0.365,1,"10","GNB1"
0.00477819686296671,1.07729523575642,0.258,0.197,1,"10","RTL8C"
0.00487490342012747,1.23660954535031,0.331,0.281,1,"10","ZBTB43"
0.00489831314985974,0.890677374867312,0.323,0.266,1,"10","SPCS3"
0.00492982117476458,1.07207865916131,0.358,0.316,1,"10","GNAI3"
0.00538630600019401,0.292619201015769,0.235,0.33,1,"10","SMARCE1"
0.00545243727242835,1.11897696831976,0.354,0.307,1,"10","RAB5A"
0.00582601064279311,0.863989756285493,0.25,0.188,1,"10","XPO1"
0.00599986922746372,0.395447025472682,0.673,0.663,1,"10","HSPA8"
0.00639978130217189,0.891176586440767,0.323,0.265,1,"10","PFDN4"
0.00642663708759448,0.737150664888455,0.435,0.413,1,"10","EIF1B"
0.00643789712552554,1.06701741019402,0.258,0.202,1,"10","DLGAP4"
0.00656010257509157,1.31236175865872,0.254,0.196,1,"10","GOSR2"
0.00660582623828802,1.29201921690251,0.273,0.218,1,"10","TPD52L2"
0.00684218120021796,0.935929733107952,0.281,0.224,1,"10","AIP"
0.00702886530177453,1.00473914304329,0.346,0.32,1,"10","UBE2R2"
0.0071528231874369,0.450678680255622,0.615,0.688,1,"10","NAP1L1"
0.00721190719839632,1.65819278637626,0.254,0.199,1,"10","CD320"
0.00722377918394358,1.15651335823059,0.265,0.214,1,"10","SMAD2"
0.00778022970080726,0.877160048401426,0.331,0.274,1,"10","FNBP4"
0.00799742811972933,0.847742198141481,0.496,0.494,1,"10","GABARAPL2"
0.00830528046623581,0.608215513448017,0.531,0.535,1,"10","RHEB"
0.00877301136756801,0.948359734351435,0.396,0.385,1,"10","CTNNA1"
0.00882499781205519,1.32660878916781,0.285,0.236,1,"10","KMT2C"
0.00894197198105541,0.675155503900826,0.419,0.358,1,"10","ISG20"
0.00912195700175808,0.724254727822206,0.519,0.549,1,"10","SEC11A"
0.00929840925256335,0.803802694930373,0.465,0.482,1,"10","CYSTM1"
0,8.98906589953076,0.538,0.009,0,"11","CD79A"
0,9.17875890707555,0.348,0.001,0,"11","MS4A1"
0,10.7870929834535,0.251,0.001,0,"11","IGHM"
2.25959930255285e-256,3.34939559840683,0.466,0.036,8.27600840553005e-252,"11","HLA-DQA1"
7.53265827002235e-213,11.1674916033948,0.279,0.016,2.75891141797838e-208,"11","IGHA1"
3.17873514887402e-198,3.9739226875437,0.583,0.077,1.1642435356266e-193,"11","CD37"
1.45796737673962e-191,4.5855838950352,0.466,0.051,5.33995131404654e-187,"11","CD83"
1.06265383451917e-182,10.1130754268194,0.377,0.035,3.8920759343099e-178,"11","IGKC"
1.95097592234883e-165,2.95629936653832,0.684,0.119,7.14564441319483e-161,"11","LAPTM5"
1.03141993513368e-147,3.33705223788054,0.551,0.09,3.77767865442061e-143,"11","HLA-DPA1"
6.06277054299506e-126,3.8654130191653,0.636,0.151,2.22055033907737e-121,"11","HLA-DRA"
4.32232524732671e-123,3.9169082752023,0.534,0.103,1.58309484508588e-118,"11","HLA-DQB1"
8.71323451987874e-120,3.1279915273654,0.587,0.127,3.19130927525079e-115,"11","HLA-DPB1"
1.06935550905921e-94,3.35071931113788,0.567,0.148,3.91662148748026e-90,"11","HLA-DRB1"
8.39952146159191e-94,3.07727004789478,0.397,0.067,3.07640873052265e-89,"11","CD69"
3.51767597833202e-93,3.14907718408201,0.785,0.352,1.28838400382389e-88,"11","CD74"
4.29464775077399e-91,2.94837612395915,0.368,0.061,1.57295768519848e-86,"11","HLA-DRB5"
1.83840129432722e-85,2.68659380908669,0.393,0.069,6.73332858060287e-81,"11","CD48"
2.07256144738987e-80,2.22318316923733,0.441,0.088,7.59096355721013e-76,"11","CD52"
1.13759252925148e-73,2.81202283312172,0.316,0.053,4.16654639763646e-69,"11","LTB"
6.0124991202208e-65,1.7833910347971,0.567,0.16,2.20213792777207e-60,"11","SRGN"
6.12559483920695e-60,1.03088306340356,0.992,0.953,2.24356036580794e-55,"11","B2M"
9.78939711007028e-60,1.85854432742296,0.409,0.095,3.58546458553434e-55,"11","CYTIP"
6.79294010099078e-59,0.943451569124751,0.976,0.97,2.48798224138888e-54,"11","RPL13"
1.10943096388646e-57,1.09700112077532,0.968,0.948,4.06340184833053e-53,"11","RPL21"
4.97609852419382e-53,2.25056304279205,0.648,0.288,1.82254584547123e-48,"11","EMP3"
1.10550650088719e-52,1.98787827784171,0.328,0.071,4.04902811014942e-48,"11","GPR183"
3.18972867643646e-49,1.60042773620179,0.636,0.234,1.16827002503162e-44,"11","VIM"
5.38157146853843e-49,1.72900826095267,0.615,0.251,1.97105436606689e-44,"11","CXCR4"
2.6167410654983e-48,0.996832360534477,0.955,0.918,9.58407582649409e-44,"11","RPS25"
4.07664703920481e-48,3.08569639001624,0.34,0.089,1.49311274457915e-43,"11","HLA-DMA"
1.76538021479494e-46,0.899116794751421,0.964,0.957,6.46588157470795e-42,"11","RPS27A"
3.91449184743284e-46,2.08416285068048,0.332,0.081,1.43372178404075e-41,"11","CORO1A"
9.49218723886323e-44,1.12148024010643,0.895,0.715,3.47660849810605e-39,"11","HLA-B"
3.12875632368069e-43,0.887275670411741,0.955,0.944,1.14593829111129e-38,"11","RPL27A"
4.48741443246223e-42,2.25543065576738,0.332,0.088,1.64356041003362e-37,"11","GPSM3"
1.7071112446066e-41,0.688450307492208,0.98,0.982,6.25246564449612e-37,"11","RPL10"
6.45894924224731e-41,0.972552977578566,0.96,0.953,2.3656547494655e-36,"11","RPLP2"
8.54422645357464e-41,0.861488799783118,0.951,0.945,3.12940838088625e-36,"11","RPL11"
3.16234364340373e-40,0.808482480953902,0.947,0.949,1.15823998283305e-35,"11","RPL34"
1.96785683868985e-38,1.69653380867856,0.328,0.088,7.20747245738544e-34,"11","RGS1"
2.32501617139818e-38,0.919657473118983,0.919,0.746,8.51560422936298e-34,"11","HLA-A"
9.14910836548836e-38,2.17959948089021,0.259,0.06,3.35095242994377e-33,"11","EVI2B"
1.20307553637918e-37,0.73321687988883,0.968,0.96,4.40638445954238e-33,"11","RPL32"
1.55671380566715e-37,1.5076667821508,0.733,0.478,5.70161998463652e-33,"11","HLA-E"
8.97258537200266e-37,0.956789501559911,0.939,0.927,3.28629911834969e-32,"11","RPS20"
3.58123620206365e-36,2.05512010302239,0.332,0.097,1.31166357136783e-31,"11","SLC2A3"
5.92814883611187e-36,0.895924910465508,0.951,0.941,2.17124379271433e-31,"11","RPS23"
1.94719611267946e-35,0.822708605932371,0.927,0.93,7.13180048229979e-31,"11","FAU"
7.69848418177635e-35,0.904463103147585,0.915,0.92,2.8196468164174e-30,"11","RPS11"
8.82517665564564e-35,0.771363059366714,0.96,0.947,3.23230920189677e-30,"11","RPL18A"
1.16230284644339e-34,0.765128406615421,0.951,0.951,4.25705040538357e-30,"11","RPS14"
6.41267900053389e-34,0.831801759849337,0.951,0.91,2.34870781073554e-29,"11","FTL"
6.52970757061103e-33,1.79793651075644,0.283,0.076,2.391570694812e-28,"11","CD53"
2.76944758310536e-31,0.65423217975817,0.984,0.978,1.01433787178817e-26,"11","RPL13A"
1.30655681010496e-30,2.2739270539199,0.332,0.113,4.78539497269044e-26,"11","RGS2"
8.71462702057141e-30,0.829377534984502,0.947,0.912,3.19181929255448e-25,"11","RPS29"
7.08838800370817e-29,0.647359641069654,0.992,0.978,2.59619299023815e-24,"11","EEF1A1"
3.24798827642298e-28,0.685119374274089,0.951,0.945,1.18960818612268e-23,"11","RPL19"
5.78625136262806e-27,1.13113239776077,0.798,0.789,2.11927242407615e-22,"11","EEF1B2"
1.20421769283105e-26,0.922441450852546,0.874,0.824,4.41056772176302e-22,"11","PFDN5"
1.82800244933191e-26,0.591250549642735,0.939,0.937,6.69524177092305e-22,"11","RPL18"
2.42221899307748e-26,0.702711433933271,0.931,0.914,8.87161928404559e-22,"11","RPS7"
5.70139224516174e-26,0.66196751114903,0.943,0.942,2.08819192371294e-21,"11","RPL30"
8.55941813540432e-26,0.704460239350546,0.923,0.899,3.13497248627319e-21,"11","EEF1G"
1.57527803305597e-25,0.697351184218773,0.947,0.946,5.7696133238708e-21,"11","RPL9"
2.6971974781362e-25,0.680999076566228,0.984,0.973,9.87875548342166e-21,"11","RPS27"
3.53154733729797e-24,0.524410029145248,0.976,0.958,1.29346452775876e-19,"11","RPL26"
5.9377896372539e-24,0.497671624046833,0.96,0.951,2.17477483254061e-19,"11","RPL15"
9.11803989128951e-24,0.630721100646076,0.951,0.952,3.33957329058369e-19,"11","RPS3A"
3.36588839583279e-23,0.600539155632492,0.968,0.959,1.23279028385772e-18,"11","RPS6"
4.65161037147393e-23,1.13680387886014,0.652,0.45,1.70369881465604e-18,"11","CYBA"
5.35685826573289e-23,1.33488092988767,0.255,0.079,1.96200290840733e-18,"11","IL2RG"
1.33243812775957e-22,0.64507501702997,0.939,0.934,4.8801878867322e-18,"11","RPL39"
2.82927148853594e-22,1.50143377724807,0.263,0.086,1.03624897539117e-17,"11","LSP1"
4.07072195594274e-22,0.666095935517133,0.96,0.933,1.49094262358359e-17,"11","RPS8"
6.98607878133114e-22,0.612393658639476,0.943,0.958,2.55872121445034e-17,"11","PTMA"
2.04579165226871e-21,0.615993182782555,0.943,0.932,7.49291650559937e-17,"11","RPS13"
2.96093220656224e-21,0.553530623012747,0.939,0.942,1.08447102997549e-16,"11","RPS3"
3.47508139492498e-21,0.550636453231556,0.951,0.965,1.27278331170522e-16,"11","RPS12"
2.76941937840632e-20,2.15555276982794,0.279,0.108,1.0143275415351e-15,"11","RAC2"
2.40425592519863e-19,0.50840918757587,0.951,0.933,8.8058277516325e-15,"11","RPL17"
3.21105108126918e-19,0.668299585382337,0.907,0.879,1.17607956902565e-14,"11","RPL27"
5.25941081184664e-19,0.627520369177141,0.927,0.865,1.92631180394695e-14,"11","RPL5"
8.82618060655589e-19,0.475001848474786,0.988,0.981,3.23267690895716e-14,"11","RPS18"
9.45123049420851e-19,0.71203064604335,0.887,0.87,3.46160768080881e-14,"11","RPSA"
1.28476074609269e-17,0.580286668637198,0.955,0.936,4.70556470863909e-13,"11","EIF1"
3.15950073318777e-17,0.443720689895366,0.968,0.96,1.15719873853735e-12,"11","RPS4X"
4.26349834433392e-17,0.419545022993858,0.951,0.945,1.56154890359574e-12,"11","RPL8"
5.61933902674483e-17,1.57145442609175,0.409,0.215,2.05813911193556e-12,"11","S100A4"
6.06463361798385e-17,1.01660936292491,0.745,0.734,2.22123270892276e-12,"11","NOP53"
1.25662246338255e-16,1.42491684920775,0.53,0.362,4.60250543438492e-12,"11","FXYD5"
1.5427061333995e-16,1.75603699226807,0.397,0.213,5.65031548418899e-12,"11","BIRC3"
2.60784692661359e-16,0.638754606602943,0.899,0.853,9.55150015341494e-12,"11","RPL4"
2.9349013727578e-16,0.45305352545625,0.984,0.944,1.07493697678627e-11,"11","RPL35A"
3.39612150136024e-16,0.507810857641725,0.923,0.926,1.2438634610882e-11,"11","RPS5"
4.03069406301563e-16,1.82518414588674,0.393,0.22,1.47628200752011e-11,"11","STK4"
4.60186813525031e-16,0.555262539260653,0.911,0.905,1.68548022321678e-11,"11","UBA52"
1.10865361336922e-15,0.517683354805937,0.879,0.823,4.06055472432611e-11,"11","HLA-C"
1.00367949533284e-14,0.548321565457782,0.964,0.948,3.67607651960607e-10,"11","RPS16"
2.63154239088387e-14,0.478872646214564,0.911,0.885,9.63828716085127e-10,"11","RACK1"
6.76627798960905e-14,0.429894250868535,0.964,0.955,2.47821697647421e-09,"11","RPS15A"
1.22162143768397e-13,0.449183536507823,0.955,0.96,4.47431067766129e-09,"11","RPL23A"
1.6547489214815e-13,0.464254336771456,0.919,0.929,6.06068339981814e-09,"11","RPL35"
2.67314044706371e-13,0.587982201884458,0.826,0.806,9.79064420141554e-09,"11","BTG1"
2.89927321871897e-13,0.543962886609595,0.891,0.879,1.06188780908801e-08,"11","RPL38"
1.70199335949015e-12,0.428241256533196,0.96,0.97,6.23372087846861e-08,"11","RPS19"
2.09654034770917e-12,0.351456320290883,0.943,0.949,7.6787886775196e-08,"11","TPT1"
3.32519199562153e-12,0.48930137024934,0.883,0.87,1.21788482031634e-07,"11","RPL22"
5.17923226175156e-12,0.375263397645223,0.943,0.94,1.89694560818913e-07,"11","RPS9"
1.90348556235796e-11,0.396406759741607,0.943,0.938,6.97170622069228e-07,"11","RPL31"
9.05559852568433e-11,0.8211507562605,0.737,0.737,3.31670351601714e-06,"11","YBX1"
3.18303243944385e-10,1.60273452596379,0.522,0.476,1.16581746127071e-05,"11","HERPUD1"
4.41998148421351e-10,0.30531844086113,0.951,0.96,1.61886241840804e-05,"11","RPL3"
1.57682418085608e-09,1.54340658724353,0.332,0.213,5.77527624480349e-05,"11","ID3"
2.33972002047726e-09,0.888802474650977,0.109,0.317,8.56945854700002e-05,"11","NSMCE1"
3.1159236695699e-09,1.54839602918057,0.441,0.35,0.000114123820321667,"11","RNASET2"
4.39969662240549e-09,0.37211215534037,0.927,0.92,0.000161143288492224,"11","RPL37"
6.0955456905642e-09,0.837501633997191,0.66,0.688,0.000223255456462604,"11","NAP1L1"
8.98343923141031e-09,0.348453763027467,0.923,0.918,0.000329027445289634,"11","RPL24"
1.41957755037436e-08,0.281916191833788,0.093,0.273,0.000519934473600112,"11","C6orf62"
2.05372113296345e-08,0.266474096814565,0.17,0.385,0.000752195902159192,"11","NAMPT"
2.42654678987793e-08,0.319573383690489,0.943,0.947,0.000888747027260691,"11","RPS17"
2.87938384542795e-08,1.83983890136074,0.267,0.164,0.00105460312722644,"11","IFI30"
3.0478624184384e-08,1.82490060041192,0.344,0.24,0.00111631008937725,"11","FNBP1"
8.05690911309299e-08,0.615219816834905,0.729,0.823,0.00295092353176144,"11","RPL36AL"
1.01097797487563e-07,0.277730875432903,0.947,0.95,0.00370280793077947,"11","RPL14"
1.95933597928463e-07,1.35351221833935,0.372,0.275,0.00717626395772787,"11","CREM"
2.21449988271757e-07,1.85836903934276,0.385,0.312,0.00811082727044138,"11","RHOG"
2.52066406647767e-07,0.35303012544297,0.142,0.328,0.00923218420988113,"11","CTNNB1"
2.78131026162293e-07,0.301867227053544,0.113,0.284,0.0101868269642201,"11","UBE2E1"
3.42642955959644e-07,0.390114220763096,0.154,0.346,0.0125496409049779,"11","PAXX"
3.47780190081881e-07,0.359691911828855,0.899,0.91,0.012737797241939,"11","RPL6"
4.81276042629878e-07,0.273600248813444,0.251,0.489,0.0176272163373619,"11","DAZAP2"
5.88501017403082e-07,0.287900048842251,0.174,0.377,0.0215544382634053,"11","CNIH1"
6.54296315273903e-07,0.26608935824333,0.96,0.961,0.023964256843222,"11","RPL28"
6.64061378115645e-07,0.252641483999187,0.113,0.281,0.0243219120348636,"11","OTUD6B-AS1"
7.51685931685824e-07,0.661068519050073,0.235,0.447,0.027531248933925,"11","ID2"
7.57909220530882e-07,0.341336098235431,0.931,0.932,0.0277591831111641,"11","RPS28"
8.4996788688288e-07,0.330117205970886,0.121,0.295,0.0311309238249724,"11","NT5C"
9.33520632078481e-07,0.877863934418885,0.567,0.537,0.0341911266705065,"11","NFKBIA"
1.05533593312192e-06,0.443977842164405,0.117,0.283,0.0386527338865235,"11","BLOC1S2"
1.06438827604429e-06,1.40403211049545,0.381,0.289,0.0389842849983981,"11","LINC-PINT"
1.15977377125122e-06,0.276170387765547,0.943,0.95,0.0424778741458472,"11","RPL12"
1.28001471355832e-06,0.30579332061098,0.15,0.331,0.0468818188987871,"11","CAPZA1"
1.44769595631924e-06,0.40773293629247,0.15,0.33,0.0530233120961483,"11","EMD"
1.64429274081715e-06,0.321830751053083,0.887,0.869,0.0602238659251688,"11","RPL23"
1.7272859040654e-06,1.22979758591617,0.263,0.168,0.0632635735222993,"11","COTL1"
2.56679778445123e-06,0.346004777523593,0.101,0.25,0.0940115356533107,"11","PAFAH1B2"
3.48106106394932e-06,0.276973341069485,0.109,0.262,0.127497342528208,"11","BAZ2A"
3.83253197674157e-06,0.330140525933687,0.166,0.349,0.140370316180137,"11","BRD4"
6.07509622189639e-06,0.541011752829478,0.777,0.837,0.222506474223177,"11","RPS10"
7.51206968307211e-06,1.23803476313156,0.51,0.494,0.275137064212199,"11","TSC22D3"
8.42981583325346e-06,0.991430304270514,0.514,0.486,0.308750434708741,"11","PNRC1"
9.29392014469595e-06,0.458421116246057,0.117,0.264,0.340399119219634,"11","DNAJC2"
1.0490166294124e-05,0.629808257917328,0.68,0.735,0.384212830688585,"11","TOMM7"
1.12970072173891e-05,0.304462721207877,0.947,0.926,0.413764186344092,"11","RPL10A"
1.22385331082162e-05,0.837605470288185,0.113,0.262,0.448248513621525,"11","HEXIM1"
1.30182508414304e-05,0.392209152103755,0.182,0.355,0.476806455318231,"11","ARMCX3"
1.57908574355655e-05,0.433259909945376,0.158,0.323,0.578355944435022,"11","WBP2"
1.62248454987036e-05,0.374184897950837,0.263,0.496,0.594251191235518,"11","LSM7"
1.66555357407823e-05,1.90742893572458,0.287,0.2,0.610025652041892,"11","PLIN2"
1.68429692761504e-05,0.31163750035023,0.15,0.303,0.616890592708284,"11","ATG12"
1.7470921574204e-05,0.546194480308992,0.198,0.387,0.639889973576795,"11","SCAF11"
2.08515948032612e-05,0.332519653075488,0.231,0.434,0.763710511264243,"11","CAMLG"
2.25836580842629e-05,0.33284784681199,0.223,0.413,0.827149060994212,"11","MANF"
2.49170509440912e-05,0.371529376991824,0.138,0.285,0.912611907878284,"11","NR1H2"
2.50767361352915e-05,0.433079805904945,0.134,0.283,0.918460537691188,"11","RPAIN"
2.61645643715528e-05,0.7453790450753,0.13,0.275,0.958303334672493,"11","ERVK3-1"
2.6291320600738e-05,0.56715697457658,0.628,0.657,0.962945908322631,"11","SARAF"
2.63651521338224e-05,0.518118417348285,0.117,0.254,0.96565006205338,"11","RDX"
2.74995404285193e-05,0.309027887921841,0.814,0.844,1,"11","EEF1D"
3.03074213733444e-05,0.501287403827863,0.158,0.317,1,"11","FXR1"
3.64196694895037e-05,0.406846064780343,0.19,0.359,1,"11","DDX18"
3.98313093218451e-05,0.30106214628921,0.142,0.284,1,"11","A1BG"
4.06126545424379e-05,0.761306360241283,0.13,0.267,1,"11","CXXC5"
4.34647596501055e-05,0.380360470019218,0.166,0.318,1,"11","ROCK1"
4.53282339273897e-05,0.438269326815946,0.709,0.755,1,"11","SLC25A6"
