"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag","strong_candidate","strong_3sample","review_category","final_review_status","pathway_support_score","biological_relevance_score","consistency_penalty","review_penalty","final_biological_score","tumor_priority_score","OXPHOS_priority_score","final_panel_rank"
780,"IDH3B",0.347623611477912,"Tier_3_Moderate_Consistency",0.469576004562901,0.469576004562901,0.582750562329582,0.582750562329582,0.444,0.262,0.182,0.422631406676447,0.190647482014388,0.58421052631579,"Consistent_2_of_3",0.67,0.182,0.444,0.916881228478022,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.22791520091258,0,0,0.22791520091258,0.457051601597015,0.534704985640574,847
848,"CDK12",0.32712129667126,"Tier_3_Moderate_Consistency",0.469209486432968,0.469209486432968,0.817623142582328,0.817623142582328,0.359,0.199,0.16,0.347084877179623,0.15041782729805,0.621052631578947,"Consistent_2_of_3",0.67,0.16,0.359,0.861377290734514,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.227841897286594,0,0,0.227841897286594,0.435523320251539,0.509269439540067,848
715,"NR4A1",0.37770939953032,"Tier_3_Moderate_Consistency",0.46909735215708,0.46909735215708,0.528120123415041,0.528120123415041,0.616,0.461,0.155,0.633395825488854,0.18941504178273,0.902877697841727,"Consistent_2_of_3",0.67,0.155,0.616,0.765882244867996,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.227819470431416,0,0,0.227819470431416,0.485884073254978,0.546311542377323,849
871,"GSE1",0.321170426676857,"Tier_3_Moderate_Consistency",0.468845585757944,0.468845585757944,0.686764686063551,0.686764686063551,0.316,0.137,0.179,0.321119711766139,0.119777158774373,0.426315789473684,"Consistent_2_of_3",0.67,0.179,0.316,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.227769117151589,0,0,0.227769117151589,0.43059595501528,0.521353675727383,850
817,"LMTK3",0.335891671982286,"Tier_3_Moderate_Consistency",0.467797100519248,0.467797100519248,0.65918985600049,0.65918985600049,0.394,0.217,0.177,0.362860955920793,0.0323741007194245,0.610526315789474,"Consistent_2_of_3",0.67,0.177,0.394,0.914655790127913,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.22755942010385,0,0,0.22755942010385,0.445428985181737,0.523837498674961,851
902,"PNPO",0.310660521608437,"Tier_3_Moderate_Consistency",0.467287762073099,0.467287762073099,0.760702096584788,0.760702096584788,0.285,0.129,0.156,0.297700253519512,0.0974930362116992,0.464028776978417,"Consistent_2_of_3",0.67,0.156,0.285,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.22745755241462,0,0,0.22745755241462,0.419250716725585,0.51468632862193,852
904,"EPS15L1",0.308736458990615,"Tier_3_Moderate_Consistency",0.467244169684429,0.467244169684429,0.795484359965274,0.795484359965274,0.28,0.13,0.15,0.272254432196802,0.194244604316547,0.357894736842105,"Consistent_2_of_3",0.67,0.15,0.28,0.985390831258462,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.227448833936886,0,0,0.227448833936886,0.41703545938955,0.511481875594098,853
872,"SAMM50",0.321156557318656,"Tier_3_Moderate_Consistency",0.467189999131765,0.467189999131765,0.786713217981651,0.786713217981651,0.337,0.18,0.157,0.326392239089538,0.201438848920863,0.406685236768802,"Consistent_2_of_3",0.67,0.157,0.337,0.907005645893721,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.227437999826353,0,0,0.227437999826353,0.429816499696118,0.511107846623588,854
895,"GREB1",0.312321542138856,"Tier_3_Moderate_Consistency",0.466764240258099,0.466764240258099,0.732513922064788,0.732513922064788,0.279,0.102,0.177,0.299354423512942,0.0362116991643454,0.553956834532374,"Consistent_2_of_3",0.67,0.177,0.279,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.22735284805162,0,0,0.22735284805162,0.422067484090335,0.51332927207743,855
854,"GUCD1",0.325420003130428,"Tier_3_Moderate_Consistency",0.466580289868605,0.466580289868605,0.625442318948843,0.625442318948843,0.345,0.168,0.177,0.341161868921517,0.181058495821727,0.507894736842105,"Consistent_2_of_3",0.67,0.177,0.345,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.227316057973721,0,0,0.227316057973721,0.435203101454012,0.526474086960582,856
890,"NUDT16",0.314123016920406,"Tier_3_Moderate_Consistency",0.465408194856312,0.465408194856312,0.707265558850497,0.707265558850497,0.303,0.141,0.162,0.292224622296006,0.194244604316547,0.428947368421053,"Consistent_2_of_3",0.67,0.162,0.303,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.227081638971262,0,0,0.227081638971262,0.423392868199709,0.517722458456894,857
901,"SLC38A10",0.310745010266245,"Tier_3_Moderate_Consistency",0.46508571393127,0.46508571393127,0.731885711450156,0.731885711450156,0.29,0.132,0.158,0.291885125531008,0.172701949860724,0.368421052631579,"Consistent_2_of_3",0.67,0.158,0.29,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.227017142786254,0,0,0.227017142786254,0.419879999875944,0.515025714179381,858
884,"MDP1",0.315525012769582,"Tier_3_Moderate_Consistency",0.464596580292457,0.464596580292457,0.731901439180623,0.731901439180623,0.316,0.159,0.157,0.330070961556513,0.244736842105263,0.489208633093525,"Consistent_2_of_3",0.67,0.157,0.316,0.963392669299191,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.226919316058491,0,0,0.226919316058491,0.42470880310236,0.514587874482616,859
842,"MRPS25",0.329311526385482,"Tier_3_Moderate_Consistency",0.463485174330824,0.463485174330824,0.66722209459045,0.66722209459045,0.379,0.21,0.169,0.364675671865381,0.215827338129496,0.463157894736842,"Consistent_2_of_3",0.67,0.169,0.379,0.909882750046785,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.226697034866165,0,0,0.226697034866165,0.439319811015788,0.518827964806265,860
859,"PANK3",0.323603478331463,"Tier_3_Moderate_Consistency",0.463017688575545,0.463017688575545,0.820053730207644,0.820053730207644,0.36,0.202,0.158,0.349226521143443,0.212230215827338,0.498607242339833,"Consistent_2_of_3",0.67,0.158,0.36,0.819406481997267,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.226603537715109,0,0,0.226603537715109,0.433156191001441,0.501316278872254,861
801,"AFTPH",0.342793462576135,"Tier_3_Moderate_Consistency",0.462727800374215,0.462727800374215,0.756618626589177,0.756618626589177,0.453,0.29,0.163,0.476801927465505,0.192200557103064,0.76978417266187,"Consistent_2_of_3",0.67,0.163,0.453,0.739669813670455,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.226545560074843,0,0,0.226545560074843,0.452654730130975,0.507868812162833,862
847,"ACP5",0.327151700465954,"Tier_3_Moderate_Consistency",0.46165575060397,0.46165575060397,0.549246004831762,0.549246004831762,0.365,0.185,0.18,0.361341209981729,0.236768802228412,0.494736842105263,"Consistent_2_of_3",0.67,0.18,0.365,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.226331150120794,0,0,0.226331150120794,0.438079512711389,0.528996725181191,863
843,"POLR1H",0.328666109512823,"Tier_3_Moderate_Consistency",0.460594880642947,0.460594880642947,0.704201794726577,0.704201794726577,0.389,0.227,0.162,0.375458038495168,0.214484679665738,0.642105263157895,"Consistent_2_of_3",0.67,0.162,0.389,0.855797708680831,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.226118976128589,0,0,0.226118976128589,0.438908208225031,0.511848120495009,864
888,"TMEM25",0.314995036579982,"Tier_3_Moderate_Consistency",0.460556704435951,0.460556704435951,0.759320908503528,0.759320908503528,0.326,0.171,0.155,0.314672068238973,0.183453237410072,0.381615598885794,"Consistent_2_of_3",0.67,0.155,0.326,0.902943939153401,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.22611134088719,0,0,0.22611134088719,0.424894846552583,0.506308602203795,865
849,"ATF7",0.327079818638176,"Tier_3_Moderate_Consistency",0.458898674684877,0.458898674684877,0.621129675344104,0.621129675344104,0.379,0.208,0.171,0.366970320532901,0.172701949860724,0.636842105263158,"Consistent_2_of_3",0.67,0.171,0.379,0.915049768445763,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.225779734936975,0,0,0.225779734936975,0.438114536139707,0.518227067672328,866
896,"RHPN1",0.311817600071045,"Tier_3_Moderate_Consistency",0.458695376962633,0.458695376962633,0.702250873988219,0.702250873988219,0.313,0.155,0.158,0.307997730242723,0.0919220055710306,0.526315789473684,"Consistent_2_of_3",0.67,0.158,0.313,0.951426784760701,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.225739075392527,0,0,0.225739075392527,0.422243381936922,0.510422630802895,867
905,"SNRNP35",0.308320090889479,"Tier_3_Moderate_Consistency",0.458609308242946,0.458609308242946,0.7598204533101,0.7598204533101,0.301,0.15,0.151,0.29099274458164,0.183453237410072,0.355263157894737,"Consistent_2_of_3",0.67,0.151,0.301,0.928211677194559,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.225721861648589,0,0,0.225721861648589,0.418413257885031,0.504514544052068,868
893,"PTPN1",0.313189038109147,"Tier_3_Moderate_Consistency",0.458009565456127,0.458009565456127,0.777083287701966,0.777083287701966,0.324,0.169,0.155,0.316504433163629,0.223021582733813,0.431754874651811,"Consistent_2_of_3",0.67,0.155,0.324,0.873827696622543,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.225601913091225,0,0,0.225601913091225,0.423603347909644,0.50077702413022,869
865,"HIBADH",0.322339250917503,"Tier_3_Moderate_Consistency",0.456470071548208,0.456470071548208,0.523760572385664,0.523760572385664,0.356,0.177,0.179,0.345624301028317,0.241007194244604,0.442105263157895,"Consistent_2_of_3",0.67,0.179,0.356,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.225294014309642,0,0,0.225294014309642,0.434264525041873,0.525641021464462,870
831,"ROGDI",0.332208846758285,"Tier_3_Moderate_Consistency",0.456143247248183,0.456143247248183,0.550520005961378,0.550520005961378,0.407,0.229,0.178,0.390585253538849,0.244604316546763,0.626315789473684,"Consistent_2_of_3",0.67,0.178,0.407,0.908854976686736,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.225228649449637,0,0,0.225228649449637,0.444150136536864,0.522071220677465,871
897,"RPS6KB1",0.311780971792655,"Tier_3_Moderate_Consistency",0.45609274832305,0.45609274832305,0.642011080711473,0.642011080711473,0.317,0.155,0.162,0.334101134280964,0.0779944289693593,0.561151079136691,"Consistent_2_of_3",0.67,0.162,0.317,0.973609088227438,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.22521854966461,0,0,0.22521854966461,0.422932461913067,0.513769187731031,872
877,"BRAF",0.319377305045624,"Tier_3_Moderate_Consistency",0.455089712983787,0.455089712983787,0.531917703870292,0.531917703870292,0.348,0.173,0.175,0.367031775547162,0.167130919220056,0.597122302158273,"Consistent_2_of_3",0.67,0.175,0.348,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.225017942596757,0,0,0.225017942596757,0.431381399544325,0.523626913895136,873
869,"HID1",0.321964963177621,"Tier_3_Moderate_Consistency",0.454705029600229,0.454705029600229,0.667406069227239,0.667406069227239,0.374,0.215,0.159,0.398169498413877,0.147632311977716,0.694244604316547,"Consistent_2_of_3",0.67,0.159,0.374,0.871195139645492,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.224941005920046,0,0,0.224941005920046,0.43324676036008,0.509390779826892,874
853,"TIMM10B",0.325692349054676,"Tier_3_Moderate_Consistency",0.45384883104814,0.45384883104814,0.680584584474781,0.680584584474781,0.389,0.222,0.167,0.375509561563475,0.23021582733813,0.486842105263158,"Consistent_2_of_3",0.67,0.167,0.389,0.823838386591951,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.224769766209628,0,0,0.224769766209628,0.437547090866849,0.505030407303235,875
885,"SLC1A5",0.315190980494402,"Tier_3_Moderate_Consistency",0.453302864873147,0.453302864873147,0.6490688485153,0.6490688485153,0.341,0.178,0.163,0.345526581227321,0.0668523676880223,0.523684210526316,"Consistent_2_of_3",0.67,0.163,0.341,0.915795058724896,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.224660572974629,0,0,0.224660572974629,0.426956002705602,0.509060118270679,876
850,"KDM2A",0.326607243295927,"Tier_3_Moderate_Consistency",0.452517096646401,0.452517096646401,0.608240257380862,0.608240257380862,0.392,0.218,0.174,0.387717100912438,0.247910863509749,0.544736842105263,"Consistent_2_of_3",0.67,0.174,0.392,0.861913763158621,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.22450341932928,0,0,0.22450341932928,0.43908098382624,0.510942193467713,877
898,"TMEM35B",0.311721534637719,"Tier_3_Moderate_Consistency",0.451727756878122,0.451727756878122,0.639179007874507,0.639179007874507,0.328,0.165,0.163,0.31556812312941,0.18705035971223,0.442105263157895,"Consistent_2_of_3",0.67,0.163,0.328,0.930869205958725,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.224345551375624,0,0,0.224345551375624,0.423804714907343,0.508248707957245,878
900,"GLT8D1",0.311504560970198,"Tier_3_Moderate_Consistency",0.449794802984242,0.449794802984242,0.679810453488031,0.679810453488031,0.336,0.178,0.158,0.324810651405573,0.205035971223022,0.418421052631579,"Consistent_2_of_3",0.67,0.158,0.336,0.880123308654918,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.223958960596848,0,0,0.223958960596848,0.423728181044485,0.50165693719351,879
891,"UNC119",0.314104237657565,"Tier_3_Moderate_Consistency",0.449160149260459,0.449160149260459,0.502081194083675,0.502081194083675,0.341,0.17,0.171,0.33644038002262,0.220055710306407,0.476315789473684,"Consistent_2_of_3",0.67,0.171,0.341,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.223832029852092,0,0,0.223832029852092,0.427106052241161,0.520448044778138,880
907,"TMEM192",0.305507914219973,"Tier_3_Moderate_Consistency",0.447626930368586,0.447626930368586,0.552215442948687,0.552215442948687,0.303,0.133,0.17,0.312127661893356,0.0584958217270195,0.456834532374101,"Consistent_2_of_3",0.67,0.17,0.303,1,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.223525386073717,0,0,0.223525386073717,0.418769425629005,0.512388079110576,881
914,"YTHDF1",0.301351619587038,"Tier_3_Moderate_Consistency",0.446709715434447,0.446709715434447,0.73241404542648,0.73241404542648,0.299,0.148,0.151,0.304374380571778,0.194986072423398,0.381294964028777,"Consistent_2_of_3",0.67,0.151,0.299,0.874386398374245,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.223341943086889,0,0,0.223341943086889,0.413848400402056,0.492470874386471,882
918,"CFAP20",0.299689775823971,"Tier_3_Moderate_Consistency",0.446688259002452,0.446688259002452,0.610768215611551,0.610768215611551,0.287,0.131,0.156,0.282261544524826,0.194986072423398,0.4,"Consistent_2_of_3",0.67,0.156,0.287,0.984948213673391,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.22333765180049,0,0,0.22333765180049,0.412440890650858,0.506648709751744,883
820,"ANKRD11",0.335705970181016,"Tier_3_Moderate_Consistency",0.446264691353391,0.446264691353391,0.511532067720633,0.511532067720633,0.451,0.272,0.179,0.458302069676908,0.139275766016713,0.642105263157895,"Consistent_2_of_3",0.67,0.179,0.451,0.815487885922082,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.223252938270678,0,0,0.223252938270678,0.449692641973687,0.51390259029433,884
911,"MFSD1",0.303236757505338,"Tier_3_Moderate_Consistency",0.44577697951422,0.44577697951422,0.570456319161631,0.570456319161631,0.305,0.146,0.159,0.304189488169031,0.231197771587744,0.368421052631579,"Consistent_2_of_3",0.67,0.159,0.305,0.984466264126774,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.223155395902844,0,0,0.223155395902844,0.416321942829977,0.509903033473282,885
855,"PAK4",0.325089263660007,"Tier_3_Moderate_Consistency",0.445419195148055,0.445419195148055,0.581085766552149,0.581085766552149,0.407,0.237,0.17,0.403118543136463,0.194986072423398,0.607894736842105,"Consistent_2_of_3",0.67,0.17,0.407,0.822556495526908,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.223083839029611,0,0,0.223083839029611,0.438796718301819,0.505909232873453,886
875,"MRPL15",0.320003001288699,"Tier_3_Moderate_Consistency",0.44517233912037,0.44517233912037,0.654111486861569,0.654111486861569,0.389,0.228,0.161,0.368065137393091,0.136690647482014,0.507894736842105,"Consistent_2_of_3",0.67,0.161,0.389,0.796056021751157,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.223034467824074,0,0,0.223034467824074,0.43331031869213,0.498260104998785,887
908,"EGFL7",0.304983546891364,"Tier_3_Moderate_Consistency",0.442419660789773,0.442419660789773,0.559838571213627,0.559838571213627,0.32,0.157,0.163,0.318905098762216,0.0362116991643454,0.55,"Consistent_2_of_3",0.67,0.163,0.32,0.945598929253797,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.222483932157955,0,0,0.222483932157955,0.418946881276421,0.506065737625002,888
867,"SLC9A3R2",0.322104124390338,"Tier_3_Moderate_Consistency",0.440011248587869,0.440011248587869,0.642143119408988,0.642143119408988,0.419,0.265,0.154,0.417101123382191,0.103064066852368,0.684210526315789,"Consistent_2_of_3",0.67,0.154,0.419,0.740955724411634,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.222002249717574,0,0,0.222002249717574,0.436103937005754,0.494446733238106,889
916,"VPS4A",0.301238703440751,"Tier_3_Moderate_Consistency",0.438805756779845,0.438805756779845,0.593892203236555,0.593892203236555,0.315,0.157,0.158,0.310918320028041,0.172701949860724,0.457894736842105,"Consistent_2_of_3",0.67,0.158,0.315,0.906461542501834,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.221761151355969,0,0,0.221761151355969,0.415682014872946,0.498110958409229,890
912,"EIF2AK2",0.302238999697153,"Tier_3_Moderate_Consistency",0.436360602615137,0.436360602615137,0.686662730691614,0.686662730691614,0.332,0.181,0.151,0.347781836105665,0.181058495821727,0.535971223021583,"Consistent_2_of_3",0.67,0.151,0.332,0.799518408524567,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.221272120523027,0,0,0.221272120523027,0.416826210915298,0.484735942063226,891
928,"PCCA-DT",0.291790384409969,"Tier_3_Moderate_Consistency",0.436272530049221,0.436272530049221,0.585753559262364,0.585753559262364,0.28,0.129,0.151,0.283066471613795,0.100278551532033,0.4,"Consistent_2_of_3",0.67,0.151,0.28,0.952355567609504,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.221254506009844,0,0,0.221254506009844,0.406395385517227,0.497235094156192,892
889,"NTN4",0.314717066257167,"Tier_3_Moderate_Consistency",0.434780988057319,0.434780988057319,0.726787848766535,0.726787848766535,0.398,0.246,0.152,0.368576149196462,0.0323741007194245,0.565459610027855,"Consistent_2_of_3",0.67,0.152,0.398,0.666216713076681,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.220956197611464,0,0,0.220956197611464,0.429673345820062,0.477466803378698,893
919,"RNF135",0.298425500923426,"Tier_3_Moderate_Consistency",0.433528132485136,0.433528132485136,0.612320571960837,0.612320571960837,0.317,0.161,0.156,0.304463398933397,0.183453237410072,0.426315789473684,"Consistent_2_of_3",0.67,0.156,0.317,0.855920406600212,FALSE,FALSE,"Other_Candidate","Not_annotated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",FALSE,FALSE,"Other_Research_Candidate","Standard",0,0.220705626497027,0,0,0.220705626497027,0.413834846369798,0.489346500735573,894
