gene,coefficient,test_sample
LSM4,-0.17000051393529922,BC17
H2BC21,-0.1921452331630686,BC17
RPN2,-0.2927670261197228,BC17
MIEN1,-0.2981125846340335,BC17
AMZ2,0.28259547004386343,BC17
ANAPC16,-0.18465047074652854,BC17
MZT2A,-0.31569118425515047,BC17
YIF1A,-0.001207510831050156,BC17
C11orf58,-0.2623785573808263,BC17
PDHB,0.04342628895407337,BC17
TRAPPC6A,-0.08434155246164063,BC17
FDPS,-0.0830485211547388,BC17
DCXR,0.18062040406276214,BC17
CMBL,0.08624229436881474,BC17
DHRS7,0.06782539164484608,BC17
SDF2L1,0.2456436082049214,BC17
GTF3A,0.14697820453887744,BC17
H2AC6,-0.1831849572259523,BC17
ARF3,0.043916387101666676,BC17
BLVRB,-0.010072891457539836,BC17
CRNDE,-0.15442961443737374,BC17
CYB561,0.10235329305733042,BC17
DUT,-0.13240087617384871,BC17
CHCHD5,-0.20698750421462092,BC17
ST13,-0.10455220931189568,BC17
TMEM134,0.24386395124137142,BC17
GALNT1,0.15681857285083814,BC17
TMEM9B,0.12915560210834728,BC17
FOXA1,0.1797852655792087,BC17
RNF139,0.15968103284275162,BC17
DDT,-0.17829799702233953,BC17
TOMM22,-0.08485736029863176,BC17
COMT,0.1346327036707405,BC17
HSD17B10,-0.003029932370993472,BC17
SELENOS,-0.33273852333600035,BC17
PPCS,-0.13401835160165315,BC17
CACYBP,-0.03174771427995249,BC17
GNG10,0.06858955634219172,BC17
POLD4,-0.03292903608690015,BC17
POLR2F,0.16783224913608982,BC17
BPTF,-0.00017645563219770722,BC17
CISD3,0.031495128965279694,BC17
TMEM141,-0.12380924445255989,BC17
ECH1,-0.19977789463702772,BC17
SYAP1,0.15551514548107467,BC17
SORD,0.17694201332190024,BC17
GAMT,0.07248214394762457,BC17
GADD45G,0.17841125838689337,BC17
DGCR6L,0.20687139857185147,BC17
MCRIP2,-0.01595828824417176,BC17
MARCHF6,0.108259848300788,BC17
HEBP1,-0.08591604371485222,BC17
BLVRA,0.06631514771748426,BC17
MTCH1,-0.131553832511481,BC17
LAMP2,-0.0658052237322763,BC17
FOSB,-0.14832928228280087,BC17
PNPLA4,0.23732449214235876,BC17
PNKD,0.05758779175371202,BC17
MDH1,-0.18395398894141068,BC17
SHARPIN,0.13502001416680792,BC17
SDHB,-0.22651804534601297,BC17
TPD52L1,0.3151759577429782,BC17
YIPF3,0.0830020904817432,BC17
RABAC1,-0.10892625916308067,BC17
MRPL36,-0.05862485409053107,BC17
TCEAL1,-0.06669070848915575,BC17
NDUFA10,-0.12788699966072936,BC17
PRLR,0.07677352570354208,BC17
PHF14,0.09920516255036113,BC17
SUPT4H1,0.12114617210284531,BC17
PRXL2A,0.09099439142882253,BC17
CCDC167,0.20469026152206005,BC17
BAD,0.10202651272413805,BC17
SPDEF,-0.0964420121686996,BC17
MRPS18A,0.21651763885507577,BC17
BSCL2,-0.013864377760839963,BC17
LASP1,-0.08687522829686567,BC17
MRPL21,0.052946098136286715,BC17
NR2F6,0.18525354444196424,BC17
NORAD,-0.06495694761039995,BC17
ERLEC1,0.07126836676953989,BC17
ACSF2,0.0751657757945618,BC17
EIF2AK1,0.2352021207022433,BC17
RHBDD2,0.07699410963233234,BC17
EMC10,-0.00438908565353906,BC17
TSC22D3,-0.06792988382547067,BC17
RBM47,0.1492021886632111,BC17
SERINC3,0.05073807563523043,BC17
LRPAP1,-0.020278654420063377,BC17
RNF187,-0.28773642643250374,BC17
CDH1,-0.16057016609387126,BC17
DYNLL2,0.328253197531708,BC17
YIPF6,-0.0060923843756645665,BC17
MLF2,-0.10879636824731857,BC17
MRPS14,-0.1515001454149854,BC17
DMAC1,-0.12439856392963308,BC17
FLOT1,-0.011573971144596873,BC17
ING2,0.20448674391531654,BC17
ISOC2,0.25179289117449627,BC17
OS9,-0.029066912155842135,BC17
PTOV1,0.05444140446086468,BC17
SRSF1,-0.09574447527536412,BC17
HAGH,-0.05798691356186223,BC17
POLDIP2,-0.09700447727140027,BC17
COA1,0.25249932900941424,BC17
CMC1,-0.15217860897991917,BC17
ECI1,0.10269978521444405,BC17
TP53TG1,-0.313271698732758,BC17
RPP21,0.03351226144282691,BC17
VAV3,0.04722287961781809,BC17
UHMK1,-0.22127981894984272,BC17
DEK,0.12327529035142232,BC17
TXN2,0.011475484185224077,BC17
ARMCX3,-0.09185317897659288,BC17
COX11,0.0865693871633378,BC17
ZDHHC24,0.08254194516257518,BC17
TCEAL3,-0.1115903829705525,BC17
ARL3,-0.1963057707215673,BC17
RCN2,-0.20258426153021547,BC17
TMEM208,0.3040602103469962,BC17
MCTS1,-0.05741074388414921,BC17
NUDT4,0.10750955658226553,BC17
RNASEH2C,0.011354354998301952,BC17
POLE4,-0.016490705663561357,BC17
IRX3,0.035780708974493494,BC17
STRBP,-0.02595641363120853,BC17
IDH1,-0.07493004881313041,BC17
HTATIP2,-0.13940050925720746,BC17
MED13L,-0.05001849527629071,BC17
BCAM,-0.10267805029704097,BC17
EPHX1,-0.1699852373541261,BC17
PLD3,0.058358594924877535,BC17
SIAH2,-0.003298504797247529,BC17
PPP1CC,-0.10192464244809976,BC17
TMEM9,-0.08374433646792125,BC17
PIN1,0.05467106662225625,BC17
SLC35B1,0.05860798532659333,BC17
ANAPC13,0.1210031575221387,BC17
ERBB3,-0.11637142489762502,BC17
GRAMD1A,-0.0692324930187371,BC17
CORO1B,0.21514433167565652,BC17
SEZ6L2,-0.054996098789695136,BC17
GRINA,-0.13411093227918208,BC17
SQLE,-0.2100426457305606,BC17
C20orf27,0.12987721134684663,BC17
SRSF6,-0.103771761186034,BC17
SPOP,-0.137338295053126,BC17
MRPL34,-0.06226059669519899,BC17
TXNIP,-0.13269511719886945,BC17
GRN,-0.04073848202747827,BC17
C7orf50,-0.03755212715634612,BC17
ABHD12,0.0014843666325671835,BC17
EGLN2,-0.12835563353198465,BC17
TAF15,0.240553847136288,BC17
SH3YL1,0.092404070113995,BC17
ATG101,-0.1387489843059976,BC17
TLE5,-0.03472251191484535,BC17
PTPMT1,0.19781678298723973,BC17
NINJ1,-0.19158515109267182,BC17
MRPS18B,-0.041548592677429635,BC17
ADI1,0.15181452837044138,BC17
TRPS1,-0.028036770914609738,BC17
ZMAT2,0.0449515639979397,BC17
METRN,-0.040868407921641724,BC17
NECAB3,0.21862384885663527,BC17
TERF2IP,-0.13394358227522998,BC17
METTL5,0.026111791295178936,BC17
SUSD3,0.16007620374451498,BC17
SRPRB,-0.06689420560831641,BC17
CTSH,0.05185500466115187,BC17
VDAC3,-0.05413568974959697,BC17
SURF1,-0.03285922406071301,BC17
OCEL1,0.10004293131846355,BC17
SEC61A1,0.31258380351422754,BC17
COQ4,0.15185745019852714,BC17
THSD4,-0.23085819566000976,BC17
CNPY3,0.2617496898805333,BC17
DCTN3,0.059758696688478684,BC17
RNF5,0.1465602858363044,BC17
CDS2,0.15389943683849527,BC17
PIGP,0.23672960989678893,BC17
SNRPN,-0.04425845504611207,BC17
RPN1,0.027617751487182023,BC17
FAM120AOS,-0.07120185071124575,BC17
TIMMDC1,0.18751622241327098,BC17
ZBTB20,0.004493944343125875,BC17
GPAA1,-0.1243023320578002,BC17
RAP1A,-0.13044354584373413,BC17
TIMM17B,0.061378740029959585,BC17
USF2,-0.12221278087713652,BC17
WBP1,0.048126959850454266,BC17
BAG3,-0.08758341222121466,BC17
CAND1,-0.15252211840234978,BC17
SPATA20,0.23594421306549604,BC17
CTSA,0.04249473473164889,BC17
C8orf82,-0.0779119712376404,BC17
TIMP3,0.18613327386530276,BC17
FBP1,-0.1552504931817904,BC17
POP7,-0.09518395122606163,BC17
CTSZ,0.23874912915319008,BC17
COPRS,0.10533480970026864,BC17
HMGCS1,0.06806322240233326,BC17
CLTC,-0.1675928228778112,BC17
NFU1,-0.28594031897672456,BC17
MEA1,-0.06995326983311803,BC17
COMTD1,0.08438334301539835,BC17
CLPTM1,0.2663093090448454,BC17
EBP,0.044639439323684554,BC17
RNF13,0.06399544771750937,BC17
FLYWCH2,-0.0030187323217802297,BC17
IRF2BPL,-0.0735996995781102,BC17
MGMT,0.06900460171852346,BC17
EML2,0.02961011348899833,BC17
STMN1,-0.21547374602995312,BC17
PIGX,0.18172250673536283,BC17
AL035661.1,0.09463654014911502,BC17
BRMS1,0.04158574907017898,BC17
CDK4,-0.0008857092706351424,BC17
SIGIRR,-0.21355824109901092,BC17
TSG101,0.027385489271590235,BC17
CHPF,0.016585744980659407,BC17
SPR,0.06434376987241416,BC17
ELAPOR1,0.1256602683532258,BC17
MRPS36,-0.019586807271725237,BC17
ATXN10,-0.05471862207944849,BC17
MTX2,-0.0077353847960257485,BC17
SAYSD1,-0.01735525383032681,BC17
JOSD2,0.024365381219577882,BC17
FAM102A,-0.06674720613623182,BC17
FIBP,0.084013843012091,BC17
HEXIM1,-0.1947431108442037,BC17
ATP6V1H,-0.27447880546572384,BC17
KCNK6,-0.14068782112437123,BC17
FAM120A,-0.10273377954130797,BC17
HDDC2,-0.06445061033725699,BC17
CXXC5,0.001573647646820334,BC17
IFT27,0.09896057534078448,BC17
CANT1,-0.018499001999067483,BC17
SERTAD3,-0.025947409314121865,BC17
FSIP1,0.024625539696727306,BC17
ERGIC1,0.23549558173659235,BC17
RBBP4,-0.10173878874465198,BC17
CCDC85B,-0.016645072236806703,BC17
WDR61,0.08620472844826646,BC17
PAGR1,-0.03041969308629882,BC17
NUCB1,-0.03428522634706114,BC17
ANAPC5,-0.07454240098692215,BC17
TCTA,0.0962337841651127,BC17
CREG1,0.06272739300503755,BC17
KRR1,0.18742436285624758,BC17
NOL3,0.254909382992845,BC17
RETREG2,0.024688826787911997,BC17
S100P,0.23652047717720867,BC17
CDIPT,0.046213667101034764,BC17
TESMIN,0.08119915271505443,BC17
C1orf122,0.11110882762685265,BC17
MYADM,0.0403910355697542,BC17
FAM174A,-0.02204142742734192,BC17
PGP,0.0854642760043683,BC17
ACOT13,0.19780107800477503,BC17
NT5C,0.0632648229585287,BC17
SPINT1-AS1,-0.014533534486643932,BC17
MSI2,-0.047443528162869154,BC17
CAMK2N1,-0.25058811526115016,BC17
AKAP1,0.13430870364283465,BC17
PDZD11,0.001570887157891501,BC17
RAB17,0.12487268781854478,BC17
C15orf61,0.01719891682226455,BC17
BRI3,0.008969478648485766,BC17
MTARC2,0.14750474918582654,BC17
NFE2L1,0.17756374306293088,BC17
AK1,0.13519618270434985,BC17
ETHE1,0.003417582062445442,BC17
SYS1,0.16032812007651284,BC17
ZNF24,-0.05006409910544817,BC17
MAP4K3-DT,0.08021267414721428,BC17
ZNF385A,0.03935533832835403,BC17
ARL2BP,-0.037174322320199085,BC17
MTHFS,-0.10723506860073202,BC17
MPC1,-0.18883841064312315,BC17
STARD7,-0.0906480009869539,BC17
DCAF7,0.2401972341537101,BC17
CRLS1,0.11856854479189703,BC17
BEX4,0.13302341405891593,BC17
CERS6,-0.0643694073833617,BC17
POLR3K,0.014017429518312544,BC17
SKIL,0.20652747433479088,BC17
ALG13,-0.08325907083392808,BC17
EXOSC5,-0.042827738248050265,BC17
GOSR2,0.06328350151946271,BC17
A1BG,-0.08825897741037582,BC17
IARS2,0.025712148527046515,BC17
SS18L2,0.060546095203077,BC17
SWI5,-0.003924214996394992,BC17
STIP1,-0.11236943043228403,BC17
M6PR,0.044802485162574374,BC17
OTUB1,0.10053414313282757,BC17
SKAP1,0.032024283896519186,BC17
POLR2C,0.0714092529730744,BC17
LYPD3,0.01871908542036766,BC17
KIF12,-0.09986921788441705,BC17
GPR160,-0.10945064528778045,BC17
ERG28,0.026584569975185768,BC17
SAC3D1,0.20179594167976272,BC17
TJP3,0.098761653394733,BC17
HMGN4,-0.08355377811260713,BC17
CCS,0.03400870775674364,BC17
HADHB,-0.34253917895023706,BC17
CRELD2,-0.12199175331386272,BC17
MACROD1,0.0767993442640373,BC17
RPA3,0.012159651516282932,BC17
AKT2,0.08818622989689257,BC17
OTUD6B-AS1,0.09148473562362207,BC17
PRR15L,0.04207185292725204,BC17
MAGEF1,0.07232161918973173,BC17
DHX30,0.0783086508111957,BC17
UNC50,-0.05399030053431483,BC17
GSTM3,-0.1320730838573119,BC17
ETFRF1,-0.1061609863368512,BC17
CCDC91,0.167205380923377,BC17
MTSS1,0.13169728920527016,BC17
CYHR1,-0.2203485560598826,BC17
SECISBP2,0.08419051709711903,BC17
DST,-0.09779614211723983,BC17
ABHD2,-0.26837824690948453,BC17
TMED7,0.026472146924535696,BC17
KCNC2,-0.08771127644260487,BC17
FAM110A,0.0834552132899536,BC17
LLGL2,0.041375349601622737,BC17
SLC22A18,-0.18696736158342275,BC17
CYB5B,0.013863061715692404,BC17
MPLKIP,0.15546643681654287,BC17
KCNQ1OT1,0.08763772779589395,BC17
PRPSAP1,-0.1647095450535911,BC17
H2BC4,0.09807046498258552,BC17
NUBP2,0.07315143582243545,BC17
RBP1,0.05818298756754037,BC17
PARL,-0.015786124094251876,BC17
FBXL15,-0.09885914104091391,BC17
ZNRD2,0.055769804542851284,BC17
BCAT2,-0.14433698816899107,BC17
GSTO2,-0.0887711784903592,BC17
EBLN3P,0.1481907134260173,BC17
ARFGAP2,-0.11710469269848871,BC17
KRCC1,-0.02763216606452159,BC17
KAT6B,-0.18012680385444352,BC17
MMAB,-0.0016959734284355049,BC17
THAP7,-0.07612277285377073,BC17
DNASE2,0.060337254389453095,BC17
SYNE4,-0.03354140920813511,BC17
CCDC34,0.23537122396697874,BC17
ITFG1,0.12528931948896257,BC17
CPEB4,-0.06009534839514347,BC17
DNAJA4,0.16635023436523327,BC17
COQ7,0.05952645158170143,BC17
RPRD1A,0.0474894567775191,BC17
TPGS2,0.010428113865907099,BC17
ENDOV,-0.09881251821590101,BC17
OIP5-AS1,-0.013008692307537373,BC17
HK1,-0.17878697551458303,BC17
PDHX,0.06561083005801835,BC17
EBAG9,-0.008178037205838132,BC17
CCZ1,-0.026679845363342884,BC17
GET1,0.07475741122495144,BC17
AHCY,0.1309727864150542,BC17
SMARCA2,0.00010006017474208529,BC17
ZNF830,0.19329536732672295,BC17
NDUFS1,0.02416299655643444,BC17
ARMT1,0.030800076148367894,BC17
HNRNPL,-0.049744986006341675,BC17
B3GAT3,-0.06363842723579238,BC17
ABHD14A,0.08142291988754788,BC17
CH17-340M24.3,0.05471431332537328,BC17
GFPT1,0.07872557391877477,BC17
RXRA,0.028699811663936557,BC17
PTGES2,-0.11719373739304818,BC17
TRUB2,0.2324349191700121,BC17
SMUG1,-0.043481768028605046,BC17
HRAS,0.1428012802184861,BC17
COPG1,0.032340572435631904,BC17
TMEM251,0.1136322019170904,BC17
NPTN,0.13435402956263565,BC17
DHRS4L2,-0.00658464943068208,BC17
MAFB,0.06593941578004975,BC17
ZBED5-AS1,-0.10067319186334255,BC17
TRH,0.140038601973805,BC17
VEZF1,0.22117462094627383,BC17
SLC39A3,0.11191284616294588,BC17
NFIX,0.27243236510251634,BC17
WFDC2,-0.01720141364785574,BC17
PCNA,0.13707667602555715,BC17
IFI27,0.07836320934434068,BC17
CD27-AS1,-0.17361200444685093,BC17
SMIM10L1,0.14174866776035167,BC17
CCDC57,-0.0026315195650459264,BC17
TNFSF10,0.04704599579950451,BC17
ZDHHC4,-0.03971870343641279,BC17
DNAJC12,-0.3811699349232479,BC17
IDH3A,0.13304750577122096,BC17
MTUS1,0.05304313757175538,BC17
ZNF664,-0.037274693519114686,BC17
THNSL2,-0.07852028414094248,BC17
OXLD1,0.07184931355179672,BC17
FBXL5,0.11561384438697123,BC17
RTN2,0.2429481893143885,BC17
TSR3,-0.10383389064612866,BC17
GPATCH2,-0.057972611441707456,BC17
NKAP,0.05496596217786442,BC17
CYP51A1,0.047412930932700596,BC17
MRPL35,0.20249435571659613,BC17
ZNF32,-0.02378459461462571,BC17
TPGS1,-0.21402230577552686,BC17
BAIAP2,-0.07983658844656838,BC17
NIPSNAP1,-0.10183345707069925,BC17
AKT1S1,0.11608222622634634,BC17
HSBP1L1,-0.07347738385339342,BC17
HTATSF1,-0.13996614548009909,BC17
DCTN1,-0.011113691631359442,BC17
C15orf40,-0.06878250455888564,BC17
PIGF,0.26505765015126553,BC17
TP53I11,-0.10413700637409902,BC17
PTPN18,-0.0314456995436451,BC17
HOXB2,0.16028529936513555,BC17
OGFR,0.11438910503017202,BC17
XAB2,0.09077980483748682,BC17
TLE3,0.02453933449723876,BC17
APTR,0.08010707003518729,BC17
PTGER3,-0.2132759351140047,BC17
GNPAT,0.1699320903645461,BC17
FAM210B,0.014513777384138584,BC17
ABHD14B,0.13738789416233776,BC17
ACY1,0.0024980789138244423,BC17
HDDC3,0.08604954788107907,BC17
HOXB6,0.033732933159933975,BC17
GPS1,0.030951881319726662,BC17
NFKBIZ,-0.05767308854867903,BC17
TMEM223,-0.17917286080084033,BC17
FUNDC1,0.05429566372256266,BC17
RMND1,-0.06469977552454992,BC17
TM2D3,-0.07039209916139044,BC17
CDS1,0.040138598300335976,BC17
STC1,0.030144520577859654,BC17
FAM200B,-0.010190829455228001,BC17
MT-ND6,-0.18514887429637863,BC17
PSME3IP1,0.06974127122488247,BC17
KEAP1,-0.034360727298199174,BC17
SYNJ2BP,0.029968554227587568,BC17
ITPK1,0.25400486224392543,BC17
COPS7A,0.09734958663602117,BC17
RXYLT1,0.20154021456389348,BC17
ARSD,0.09734650122525948,BC17
SERPINA5,0.07118212909952121,BC17
IMMP1L,-0.06674003863746973,BC17
KIF21A,0.012065823115099376,BC17
ZFX,0.08406094955607146,BC17
HOXB5,0.17923981744176057,BC17
ZNF467,-0.01383088235467669,BC17
TSPAN1,-0.10968501714340098,BC17
LY6E,0.04897112536936784,BC17
FBXO21,-0.18896499390261098,BC17
HAGHL,-0.15112301759723798,BC17
ANXA9,0.15959048358415703,BC17
MALSU1,-0.08336800936282592,BC17
PIK3R1,-0.03484020994006655,BC17
NCBP2AS2,0.02519577767616723,BC17
BLCAP,-0.03575253023590265,BC17
TMX1,0.094635419315528,BC17
MRPL11,0.17502966599570152,BC17
GLCE,-0.1854397021181385,BC17
OARD1,-0.088159343856758,BC17
IGF1R,0.07501999860893369,BC17
H2BC15,0.001642873307694661,BC17
LINC00472,0.08700939685183613,BC17
LDOC1,-0.08429413646396242,BC17
HOXB-AS3,0.1941549277062038,BC17
RASD1,0.1909452334744848,BC17
TTC14,-0.059966090188735985,BC17
SEPTIN8,0.005928475899754674,BC17
CRELD1,-0.03231097394898631,BC17
WASHC3,0.058561480518440755,BC17
CEACAM5,0.06669128631587584,BC17
HDGFL3,0.10576819979150397,BC17
TAOK3,-0.1350277764366685,BC17
PDE4DIP,-0.1677370803340249,BC17
VPS51,-0.04156333700435418,BC17
HSPH1,-0.057169827596364756,BC17
DEGS2,-0.11817677409807276,BC17
CCDC151,0.24759251706752378,BC17
STAU2,-0.040725176512569294,BC17
MRFAP1L1,-0.06822784613859245,BC17
IER5,0.243158889996878,BC17
PSIP1,0.016957569264551307,BC17
TMEM98,0.07513227669681743,BC17
IFI27L1,0.1340998171094327,BC17
AUTS2,0.23527442655000458,BC17
SNX10,0.2980195593271087,BC17
ALDH3B2,0.1490718799969229,BC17
FGD5-AS1,-0.027694911478019564,BC17
PDRG1,-0.11514717647499405,BC17
MYL9,-0.02575551080555734,BC17
TCTN1,0.14467866586106184,BC17
AC068888.1,0.13909050294652886,BC17
C3orf14,-0.1328121169764077,BC17
DACH1,0.5575917782027225,BC17
SYT1,0.18119157445293682,BC17
HSPB8,0.31347723989341847,BC17
RAMP3,0.03409563843993481,BC17
CD81,0.187023155636985,BC17
GATAD1,0.10021465807645144,BC17
STMN3,0.09128751407262561,BC17
LAPTM4B,-0.10753505979132286,BC17
ZNF44,0.02083158860648711,BC17
TMX4,0.28516298505334947,BC17
CDKN1C,0.01929651638422996,BC17
CCDC115,-0.1195949787946912,BC17
C22orf39,-0.05271457488052393,BC17
SLC2A10,0.2681406896130492,BC17
PPP2R5A,0.06648476581680257,BC17
EXOSC3,-0.09897467040009761,BC17
GAS2L1,-0.09414317922123844,BC17
MT1F,0.20379931280932118,BC17
KAZALD1,-0.01354633222687339,BC17
SLC49A3,0.26489322048718433,BC17
DNAJC30,0.08372645966967236,BC17
IRX5,0.06723715793623983,BC17
CPD,0.006738316244530652,BC17
RNF14,0.006265154092413991,BC17
IFI6,-0.14196524370046773,BC17
E4F1,0.007662144378316029,BC17
NR4A1,0.027880462886346005,BC17
THBS1,0.000552676203837513,BC17
TACO1,0.03733459747846592,BC17
PFDN6,-0.04990136631655632,BC17
WNK1,-0.1683791297101472,BC17
DEDD2,0.2209938260024816,BC17
PREX1,0.23292436789191634,BC17
GOT2,-0.011873206945774227,BC17
DDX42,-0.022060418586007394,BC17
PIGS,-0.006283006615536284,BC17
MSMB,0.17769414256170268,BC17
ISOC1,-0.1364006602887739,BC17
RBL2,0.05986203787319084,BC17
NPEPL1,0.08346736560950196,BC17
TRPT1,-0.18399701031437535,BC17
HOXB7,0.27396780138954796,BC17
SCNN1A,0.05919203187430453,BC17
SLC35E3,0.04395132421334473,BC17
ZNF587,-0.06126367647973187,BC17
CTPS2,0.2578133544948033,BC17
MB,0.06885404401405068,BC17
FAM89B,0.13533190508163317,BC17
UBE2S,0.2710202648951266,BC17
FBLN1,0.1646572084513105,BC17
RAB1B,-0.12131723737277329,BC17
NUDT9,-0.1652359692646591,BC17
TXNDC15,0.12026763198778896,BC17
ZCCHC10,-0.13254401503022142,BC17
CRBN,-0.026211567420694384,BC17
RING1,-0.12516611899047494,BC17
SUMF1,-0.041351947641742964,BC17
MYLIP,0.3695226215803365,BC17
PCP2,-0.019829286411842645,BC17
MRPL45,0.32911009466532115,BC17
KLHDC3,0.02459139229376114,BC17
INO80C,0.1939983102607378,BC17
LY6K,0.5291858631514466,BC17
ADCY1,0.0855215294905646,BC17
JARID2,0.023307392094961348,BC17
TPP1,0.040802735261518605,BC17
HAUS1,0.0006288824159355532,BC17
TMEM54,-0.07407529640285573,BC17
ADIPOR2,0.18329409192869023,BC17
PTPRA,0.15753789611148444,BC17
ZNF444,0.08554043625046932,BC17
MAGED1,0.13322050046217068,BC17
OAZ3,0.145551705867866,BC17
AIP,0.06415842158535656,BC17
MRS2,0.12657319299845068,BC17
SMC4,-0.14162760246581868,BC17
SLC2A4RG,-0.1716304048900409,BC17
DCAF10,-0.09332070589402865,BC17
STX16,-0.0006115964272374935,BC17
ATPAF1,-0.02766861378459987,BC17
DYNC1LI2,-0.08295363851965244,BC17
NFATC4,0.0028948389961790146,BC17
DHRSX,-0.006838152181466648,BC17
GOLM2,-0.01018814665290305,BC17
HOXC10,0.2066171749867193,BC17
MDM2,0.06674262243602756,BC17
CMTM8,0.17294343457872324,BC17
MAGI1,0.004431697138382957,BC17
NCOA4,-0.05136659845672391,BC17
G6PC3,0.033795527879118395,BC17
ZFAND2A,0.054827749264197964,BC17
IDH3B,-0.17210907849609874,BC17
SERPINI1,-0.07419973992406348,BC17
NABP2,0.03858004649421228,BC17
SLC25A1,-0.006126915640778097,BC17
AC008268.1,-0.3064925300941602,BC17
ASXL1,-0.017191200907086653,BC17
GNS,0.13532349591613724,BC17
MBTPS1,-0.013213393978097936,BC17
NSL1,-0.002783679413875864,BC17
MAT2A,0.00248561754909561,BC17
STYXL1,-0.010534712307593515,BC17
NSD1,0.017993382486496047,BC17
SRARP,0.18006207778111716,BC17
TUG1,-0.02548476633143546,BC17
ELP5,0.2981992026344685,BC17
COG2,-0.06135443426307356,BC17
RGS16,0.010113038190573695,BC17
MINDY1,0.16016046117535668,BC17
USP9X,0.044064183170365756,BC17
BATF,-0.21544357738578165,BC17
ZNF75A,-0.24909686113929635,BC17
AFTPH,0.13393579953944562,BC17
MLST8,-0.12366227166495858,BC17
ACOT8,0.048668943425881385,BC17
MRPL2,0.15569083153590238,BC17
TRAK1,0.03503257217328714,BC17
CEACAM6,0.2918490093448921,BC17
NSMCE4A,-0.07701483255527283,BC17
CHMP1A,-0.0012147679217552137,BC17
NECAP1,0.006697430200356236,BC17
AC018521.5,-0.11871046110284214,BC17
SMARCD2,0.057793666040285144,BC17
GAA,-0.09260412529281155,BC17
NFYC,-0.007173370260635718,BC17
CZIB,0.15699747129576902,BC17
CFD,0.07019351780139702,BC17
IRS1,0.0034256549956684854,BC17
LMTK3,-0.22985548228905883,BC17
AMFR,0.19828487046375734,BC17
PPP1R37,0.18444204008082576,BC17
ANKRD11,0.0915720980885336,BC17
GPRC5C,0.20371484882233115,BC17
OLMALINC,0.04271867354678425,BC17
STK24,0.1450562585144945,BC17
TSPYL2,0.0022015823607259496,BC17
INSIG1,-0.07318858962753738,BC17
SIRT2,0.24191521132029342,BC17
EPM2AIP1,0.045109006323196955,BC17
NDRG3,-0.14140158414614135,BC17
MAVS,0.12783228472265132,BC17
ZMPSTE24,-0.13170568948247496,BC17
ROGDI,-0.04949188000654775,BC17
PDCD7,-0.0044282941918285,BC17
ENPP5,-0.21974172661278918,BC17
SYT13,0.24175469717920817,BC17
ELOVL2,0.30689728619506235,BC17
ATP6V1A,0.044721777534722326,BC17
ANKRD40,0.1385245116334136,BC17
SLC27A2,-0.14867577498848117,BC17
CMC4,-0.12848684918881062,BC17
GEMIN8,0.20010215330360742,BC17
ZNF688,0.028234853193883414,BC17
MRPS25,-0.10205177587495165,BC17
POLR1H,-0.06415428080280251,BC17
TBCC,0.17469914889353733,BC17
MTERF2,-0.09522742363848573,BC17
KCNK15,0.09616450078233973,BC17
ACP5,-0.00350066310486811,BC17
CDK12,0.1631210202047581,BC17
ATF7,0.00035186927895995614,BC17
KDM2A,-0.06554850670528717,BC17
NCOA3,0.2129181172887333,BC17
FGF2,0.46941849049568735,BC17
TIMM10B,-0.04771897918341644,BC17
GUCD1,-0.04503755906322183,BC17
PAK4,0.16235631994598687,BC17
MOAP1,0.0561669713491959,BC17
WWOX,0.34611028745773864,BC17
COQ9,-0.05887833801980463,BC17
PANK3,-0.1345686478879004,BC17
SLC35C2,0.2759276363696605,BC17
RITA1,0.1405408645790272,BC17
RELL1,-0.06090177085641845,BC17
RAMP2,-0.13236008514857,BC17
ALDH7A1,-0.012034645265247583,BC17
HIBADH,0.029169913701500582,BC17
SKA2,-0.006861382218748739,BC17
SLC9A3R2,0.06584132126659434,BC17
VPS26B,-0.11138561935314227,BC17
HID1,0.07782661065206885,BC17
SDSL,0.08860504886018869,BC17
GSE1,-0.04349415238543555,BC17
SAMM50,0.05429993870874632,BC17
POR,0.07062093777765163,BC17
DNAJA3,0.1861127393933589,BC17
MRPL15,0.028815722019182786,BC17
TAF10,0.07098683449945484,BC17
BRAF,0.038714155449868566,BC17
CXCL17,0.5336927037767338,BC17
LTBP4,-0.03738265237584006,BC17
CLEC3A,0.32755777214458726,BC17
PCYOX1,0.1612139315207572,BC17
CALCOCO2,0.1252809787687168,BC17
NSF,-0.18733992079315437,BC17
MDP1,-0.08797651273415363,BC17
SLC1A5,0.15317677662175802,BC17
PHYH,-0.003735838865454983,BC17
ZNF652,0.05569302060443567,BC17
TMEM25,-0.08138977893114933,BC17
NTN4,-0.17615623762502783,BC17
NUDT16,0.12891666740601848,BC17
UNC119,0.027182530520971148,BC17
SLC25A24,0.038943436055592466,BC17
PTPN1,-0.05828412073133052,BC17
ARMC1,0.2033583183985528,BC17
GREB1,-0.027185691239118383,BC17
RHPN1,0.03555910045930093,BC17
RPS6KB1,0.0030606403480623787,BC17
TMEM35B,0.23551701592192567,BC17
ECPAS,0.044106047230392256,BC17
GLT8D1,-0.00782772012623446,BC17
SLC38A10,-0.12751217149627786,BC17
PNPO,0.06357484732185208,BC17
AC091271.1,-0.03660066522394013,BC17
EPS15L1,-0.1471867577284097,BC17
SNRNP35,0.03804015169659123,BC17
CYP4B1,0.08295554334006287,BC17
